Morris B-PER I-PER
immediately O O
; O O
that O O
he B-PER O
is O O
to O O
take O O
possession O O
before O O
Michaelmas B-PER O
, O O
and O O
some B-PER O
of I-PER O
his I-PER O
servants I-PER O
are O O
to O O
be O O
in O O
the O O
house O O
by O O
the O O
end O O
of O O
next O O
week O O
. O O
” O O
“ O O
What O O
is O O
his O O
name O O
? O O
” O O
“ O O
Bingley B-PER O
. O O
” O O
“ O O
Is O O
he B-PER O
married O O
or O O
single O O
? O O
” O O
“ O O
Oh O O
! O O
Single O O
, O O
my B-PER O
dear I-PER O
, O O
to O O
be O O
sure O O
! O O
A B-PER O
single I-PER O
man I-PER O
of I-PER O
large I-PER O
fortune I-PER O
; O O
four O O
or O O
five O O
thousand O O
a O O
year O O
. O O
What O O
a O O
fine O O
thing O O
for O O
our B-PER O
girls I-PER O
! O O
” O O
“ O O
How O O
so O O
? O O
How O O
can O O
it O O
affect O O
them B-PER O
? O O
” O O
“ O O
My O O
dear O O
Mr. O I-PER
Bennet B-PER I-PER
, O O
” O O
replied O O
his B-PER O
wife I-PER O
, O O
“ O O
how O O
can O O
you B-PER O
be O O
so O O
tiresome O O
! O O
You O O
must O O
know O O
that O O
I O O
am O O
thinking O O
of O O
his O O
marrying O O
one B-PER O
of I-PER O
them I-PER O
. O O
” O O
“ O O
Is O O
that O O
his B-PER O
design O O
in O O
settling O O
here O O
? O O
” O O
“ O O
Design O O
! O O
Nonsense O O
, O O
how O O
can O O
you O O
talk O O
so O O
! O O
But O O
it O O
is O O
very O O
likely O O
that O O
he B-PER O
_ O O
may O O
_ O O
fall O O
in O O
love O O
with O O
one B-PER O
of I-PER O
them I-PER O
, O O
and O O
therefore O O
you B-PER O
must O O
visit O O
him B-PER O
as O O
soon O O
as O O
he B-PER O
comes O O
. O O
” O O
“ B-PER O
I B-PER O
see O O
no O O
occasion O O
for O O
that O O
. O O
You B-PER O
and O O
the B-PER O
girls I-PER O
may O O
go O O
, O O
or O O
you B-PER O
may O O
send O O
them B-PER O
by O O
themselves B-PER O
, O O
which O O
perhaps O O
will O O
be O O
still O O
better O O
, O O
for O O
as O O
you B-PER O
are O O
as O O
handsome O O
as O O
any B-PER O
of I-PER O
them I-PER O
, O O
Mr. O I-PER
Bingley B-PER I-PER
may O O
like O O
you B-PER O
the O O
best O O
of O O
the B-PER O
party I-PER O
. O O
” O O
“ O O
My B-PER O
dear I-PER O
, O O
you B-PER O
flatter O O
me B-PER O
. O O
I B-PER O
certainly O O
_ O O
have O O
_ O O
had O O
my O O
share O O
of O O
beauty O O
, O O
but O O
I B-PER O
do O O
not O O
pretend O O
to O O
be O O
anything O O
extraordinary O O
now O O
. O O
When O O
a B-PER O
woman I-PER O
has O O
five B-PER O
grown I-PER O
- I-PER O
up I-PER O
daughters I-PER O
, O O
she B-PER O
ought O O
to O O
give O O
over O O
thinking O O
of O O
her B-PER O
own O O
beauty O O
. O O
” O O
“ O O
In O O
such O O
cases O O
, O O
a B-PER O
woman I-PER O
has O O
not O O
often O O
much O O
beauty O O
to O O
think O O
of O O
. O O
” O O
“ O O
But O O
, O O
my B-PER O
dear I-PER O
, O O
you B-PER O
must O O
indeed O O
go O O
and O O
see O O
Mr. O I-PER
Bingley B-PER I-PER
when O O
he B-PER O
comes O O
into O O
the O O
neighbourhood O O
. O O
” O O
“ O O
It O O
is O O
more O O
than O O
I B-PER O
engage O O
for O O
, O O
I B-PER O
assure O O
you B-PER O
. O O
” O O
“ O O
But O O
consider O O
your B-PER O
daughters I-PER O
. O O
Only O O
think O O
what O O
an O O
establishment O O
it O O
would O O
be O O
for O O
one B-PER O
of I-PER O
them I-PER O
. O O
Sir O O
William B-PER I-PER
and O O
Lady O I-PER
Lucas B-PER I-PER
are O O
determined O O
to O O
go O O
, O O
merely O O
on O O
that O O
account O O
, O O
for O O
in O O
general O O
, O O
you B-PER O
know O O
, O O
they B-PER O
visit O O
no O O
newcomers B-PER O
. O O
Indeed O O
you B-PER O
must O O
go O O
, O O
for O O
it O O
will O O
be O O
impossible O O
for O O
_ O O
us B-PER O
_ O O
to O O
visit O O
him B-PER O
if O O
you B-PER O
do O O
not O O
. O O
” O O
“ O O
You B-PER O
are O O
over O O
- O O
scrupulous O O
, O O
surely O O
. O O
I O O
dare O O
say O O
Mr. O I-PER
Bingley B-PER I-PER
will O O
be O O
very O O
glad O O
to O O
see O O
you B-PER O
; O O
and O O
I B-PER O
will O O
send O O
a O O
few O O
lines O O
by O O
you B-PER O
to O O
assure O O
him B-PER O
of O O
my B-PER O
hearty O O
consent O O
to O O
his B-PER O
marrying O O
whichever B-PER O
he B-PER O
chooses O O
of O O
the B-PER O
girls I-PER O
; O O
though O O
I B-PER O
must O O
throw O O
in O O
a O O
good O O
word O O
for O O
my B-PER O
little I-PER O
Lizzy I-PER I-PER
. O O
” O O
“ O O
I B-PER O
desire O O
you B-PER O
will O O
do O O
no O O
such O O
thing O O
. O O
Lizzy B-PER I-PER
is O O
not O O
a O O
bit O O
better O O
than O O
the B-PER O
others I-PER O
; O O
and O O
I B-PER O
am O O
sure O O
she B-PER O
is O O
not O O
half O O
so O O
handsome O O
as O O
Jane B-PER I-PER
, O O
nor O O
half O O
so O O
good O O
- O O
humoured O O
as O O
Lydia B-PER I-PER
. O O
But O O
you B-PER O
are O O
always O O
giving O O
_ O O
her B-PER O
_ O O
the O O
preference O O
. O O
” O O
“ O O
They B-PER O
have O O
none B-PER O
of I-PER O
them I-PER O
much O O
to O O
recommend O O
them B-PER O
, O O
” O O
replied O O
he B-PER O
; O O
“ O O
they B-PER O
are O O
all O O
silly O O
and O O
ignorant O O
like O O
other B-PER O
girls I-PER O
; O O
but O O
Lizzy B-PER I-PER
has O O
something O O
more O O
of O O
quickness O O
than O O
her B-PER O
sisters I-PER O
. O O
” O O
“ O O
Mr. O I-PER
Bennet B-PER I-PER
, O O
how O O
_ O O
can O O
_ O O
you B-PER O
abuse O O
your B-PER O
own I-PER O
children I-PER O
in O O
such O O
a O O
way O O
? O O
You B-PER O
take O O
delight O O
in O O
vexing O O
me B-PER O
. O O
You B-PER O
have O O
no O O
compassion O O
for O O
my B-PER O
poor O O
nerves O O
. O O
” O O
“ O O
You B-PER O
mistake O O
me B-PER O
, O O
my B-PER O
dear I-PER O
. O O
I B-PER O
have O O
a O O
high O O
respect O O
for O O
your B-PER O
nerves O O
. O O
They O O
are O O
my B-PER O
old O O
friends O O
. O O
I B-PER O
have O O
heard O O
you B-PER O
mention O O
them O O
with O O
consideration O O
these O O
last O O
twenty O O
years O O
at O O
least O O
. O O
” O O
“ O O
Ah O O
, O O
you B-PER O
do O O
not O O
know O O
what O O
I B-PER O
suffer O O
. O O
” O O
“ O O
But O O
I B-PER O
hope O O
you B-PER O
will O O
get O O
over O O
it O O
, O O
and O O
live O O
to O O
see O O
many O O
young B-PER O
men I-PER O
of I-PER O
four I-PER O
thousand I-PER O
a I-PER O
year I-PER O
come O O
into O O
the O O
neighbourhood O O
. O O
” O O
“ O O
It O O
will O O
be O O
no O O
use O O
to O O
us B-PER O
, O O
if O O
twenty B-PER O
such I-PER O
should O O
come O O
, O O
since O O
you B-PER O
will O O
not O O
visit O O
them B-PER O
. O O
” O O
“ O O
Depend O O
upon O O
it O O
, O O
my B-PER O
dear I-PER O
, O O
that O O
when O O
there O O
are O O
twenty B-PER O
, O O
I B-PER O
will O O
visit O O
them B-PER O
all I-PER O
. O O
” O O
Mr. O I-PER
Bennet B-PER I-PER
was O O
so O O
odd O O
a O O
mixture O O
of O O
quick O O
parts O O
, O O
sarcastic O O
humour O O
, O O
reserve O O
, O O
and O O
caprice O O
, O O
that O O
the O O
experience O O
of O O
three O O
- O O
and O O
- O O
twenty O O
years O O
had O O
been O O
insufficient O O
to O O
make O O
his B-PER O
wife I-PER O
understand O O
his B-PER O
character O O
. O O
_ O O
Her B-PER O
_ O O
mind O O
was O O
less O O
difficult O O
to O O
develop O O
. O O
She B-PER O
was O O
a B-PER O
woman I-PER O
of I-PER O
mean I-PER O
understanding I-PER O
, I-PER O
little I-PER O
information I-PER O
, I-PER O
and I-PER O
uncertain I-PER O
temper I-PER O
. O O
When O O
she B-PER O
was O O
discontented O O
, O O
she B-PER O
fancied O O
herself B-PER O
nervous O O
. O O
The O O
business O O
of O O
her O O
life O O
was O O
to O O
get O O
her B-PER O
daughters I-PER O
married O O
; O O
its O O
solace O O
was O O
visiting O O
and O O
news O O
. O O
Chapter O O
2 O O
Mr. O I-PER
Bennet B-PER I-PER
was O O
among O O
the O O
earliest O O
of O O
those B-PER O
who I-PER O
waited I-PER O
on I-PER O
Mr. I-PER I-PER
Bingley I-PER I-PER
. O O
He B-PER O
had O O
always O O
intended O O
to O O
visit O O
him B-PER O
, O O
though O O
to O O
the O O
last O O
always O O
assuring O O
his B-PER O
wife I-PER O
that O O
he B-PER O
should O O
not O O
go O O
; O O
and O O
till O O
the O O
evening O O
after O O
the O O
visit O O
was O O
paid O O
she B-PER O
had O O
no O O
knowledge O O
of O O
it O O
. O O
It O O
was O O
then O O
disclosed O O
in O O
the O O
following O O
manner O O
. O O
Observing O O
his B-PER O
second I-PER O
daughter I-PER O
employed O O
in O O
trimming O O
a O O
hat O O
, O O
he B-PER O
suddenly O O
addressed O O
her B-PER O
with O O
: O O
“ O O
I B-PER O
hope O O
Mr. O I-PER
Bingley B-PER I-PER
will O O
like O O
it O O
, O O
Lizzy B-PER I-PER
. O O
” O O
“ O O
We B-PER O
are O O
not O O
in O O
a O O
way O O
to O O
know O O
_ O O
what O O
_ O O
Mr. O I-PER
Bingley B-PER I-PER
likes O O
, O O
” O O
said O O
her B-PER O
mother I-PER O
resentfully O O
, O O
“ O O
since O O
we B-PER O
are O O
not O O
to O O
visit O O
. O O
” O O
“ O O
But O O
you B-PER O
forget O O
, O O
mamma B-PER O
, O O
” O O
said O O
Elizabeth B-PER I-PER
, O O
“ O O
that O O
we B-PER O
shall O O
meet O O
him B-PER O
at O O
the O O
assemblies O O
, O O
and O O
that O O
Mrs. O I-PER
Long B-PER I-PER
promised O O
to O O
introduce O O
him B-PER O
. O O
” O O
“ O O
I B-PER O
do O O
not O O
believe O O
Mrs. O I-PER
Long B-PER I-PER
will O O
do O O
any O O
such O O
thing O O
. O O
She B-PER O
has O O
two B-PER O
nieces I-PER O
of O O
her B-PER O
own O O
. O O
She B-PER O
is O O
a B-PER O
selfish I-PER O
, I-PER O
hypocritical I-PER O
woman I-PER O
, O O
and O O
I B-PER O
have O O
no O O
opinion O O
of O O
her B-PER O
. O O
” O O
“ O O
No O O
more O O
have O O
I B-PER O
, O O
” O O
said O O
Mr. O I-PER
Bennet B-PER I-PER
; O O
“ O O
and O O
I B-PER O
am O O
glad O O
to O O
find O O
that O O
you B-PER O
do O O
not O O
depend O O
on O O
her B-PER O
serving O O
you B-PER O
. O O
” O O
Mrs. O I-PER
Bennet B-PER I-PER
deigned O O
not O O
to O O
make O O
any O O
reply O O
, O O
but O O
, O O
unable O O
to O O
contain O O
herself B-PER O
, O O
began O O
scolding O O
one B-PER O
of I-PER O
her I-PER O
daughters I-PER O
. O O
“ O O
Do O O
n't O O
keep O O
coughing O O
so O O
, O O
Kitty B-PER I-PER
, O O
for O O
Heaven O O
's O O
sake O O
! O O
Have O O
a O O
little O O
compassion O O
on O O
my B-PER O
nerves O O
. O O
You B-PER O
tear O O
them O O
to O O
pieces O O
. O O
” O O
“ O O
Kitty B-PER I-PER
has O O
no O O
discretion O O
in O O
her B-PER O
coughs O O
, O O
” O O
said O O
her B-PER O
father I-PER O
; O O
“ O O
she B-PER O
times O O
them O O
ill O O
. O O
” O O
“ O O
I B-PER O
do O O
not O O
cough O O
for O O
my B-PER O
own O O
amusement O O
, O O
” O O
replied O O
Kitty B-PER I-PER
fretfully O O
. O O
“ O O
When O O
is O O
your O O
next O O
ball O O
to O O
be O O
, O O
Lizzy B-PER I-PER
? O O
” O O
“ O O
To O O
- O O
morrow O O
fortnight O O
. O O
” O O
“ O O
Aye O O
, O O
so O O
it O O
is O O
, O O
” O O
cried O O
her B-PER O
mother I-PER O
, O O
“ O O
and O O
Mrs. O I-PER
Long B-PER I-PER
does O O
not O O
come O O
back O O
till O O
the O O
day O O
before O O
; O O
so O O
it O O
will O O
be O O
impossible O O
for O O
her B-PER O
to O O
introduce O O
him B-PER O
, O O
for O O
she B-PER O
will O O
not O O
know O O
him B-PER O
herself B-PER O
. O O
” O O
“ O O
Then O O
, O O
my B-PER O
dear I-PER O
, O O
you B-PER O
may O O
have O O
the O O
advantage O O
of O O
your B-PER O
friend I-PER O
, O O
and O O
introduce O O
Mr. O I-PER
Bingley B-PER I-PER
to O O
_ O O
her B-PER O
_ O O
. O O
” O O
“ O O
Impossible O O
, O O
Mr. O I-PER
Bennet B-PER I-PER
, O O
impossible O O
, O O
when O O
I B-PER O
am O O
not O O
acquainted O O
with O O
him B-PER O
myself B-PER O
; O O
how O O
can O O
you B-PER O
be O O
so O O
teasing O O
? O O
” O O
“ O O
I B-PER O
honour O O
your B-PER O
circumspection O O
. O O
A O O
fortnight O O
's O O
acquaintance O O
is O O
certainly O O
very O O
little O O
. O O
One B-PER O
can O O
not O O
know O O
what O O
a B-PER O
man I-PER O
really O O
is O O
by O O
the O O
end O O
of O O
a O O
fortnight O O
. O O
But O O
if O O
_ O O
we B-PER O
_ O O
do O O
not O O
venture O O
somebody O O
else O O
will O O
; O O
and O O
after O O
all O O
, O O
Mrs. O I-PER
Long B-PER I-PER
and O O
her B-PER O
neices I-PER O
must O O
stand O O
their B-PER O
chance O O
; O O
and O O
, O O
therefore O O
, O O
as O O
she B-PER O
will O O
think O O
it O O
an O O
act O O
of O O
kindness O O
, O O
if O O
you B-PER O
decline O O
the O O
office O O
, O O
I B-PER O
will O O
take O O
it O O
on O O
myself B-PER O
. O O
” O O
The B-PER O
girls I-PER O
stared O O
at O O
their B-PER O
father I-PER O
. O O
Mrs. O I-PER
Bennet B-PER I-PER
said O O
only O O
, O O
“ O O
Nonsense O O
, O O
nonsense O O
! O O
” O O
“ O O
What O O
can O O
be O O
the O O
meaning O O
of O O
that O O
emphatic O O
exclamation O O
? O O
” O O
cried O O
he B-PER O
. O O
“ O O
Do O O
you B-PER O
consider O O
the O O
forms O O
of O O
introduction O O
, O O
and O O
the O O
stress O O
that O O
is O O
laid O O
on O O
them O O
, O O
as O O
nonsense O O
? O O
I B-PER O
can O O
not O O
quite O O
agree O O
with O O
you B-PER O
_ O O
there O O
_ O O
. O O
What O O
say O O
you B-PER O
, O O
Mary B-PER I-PER
? O O
For O O
you B-PER O
are O O
a B-PER O
young I-PER O
lady I-PER O
of I-PER O
deep I-PER O
reflection I-PER O
, O O
I B-PER O
know O O
, O O
and O O
read O O
great O O
books O O
and O O
make O O
extracts O O
. O O
” O O
Mary B-PER I-PER
wished O O
to O O
say O O
something O O
sensible O O
, O O
but O O
knew O O
not O O
how O O
. O O
“ O O
While O O
Mary O I-PER
is O O
adjusting O O
her B-PER O
ideas O O
, O O
” O O
he B-PER O
continued O O
, O O
“ O O
let O O
us O O
return O O
to O O
Mr. O I-PER
Bingley B-PER I-PER
. O O
” O O
“ O O
I B-PER O
am O O
sick O O
of O O
Mr. O I-PER
Bingley B-PER I-PER
, O O
” O O
cried O O
his B-PER O
wife I-PER O
. O O
“ O O
I B-PER O
am O O
sorry O O
to O O
hear O O
_ O O
that O O
_ O O
; O O
but O O
why O O
did O O
not O O
you B-PER O
tell O O
me B-PER O
that O O
before O O
? O O
If O O
I B-PER O
had O O
known O O
as O O
much O O
this O O
morning O O
I B-PER O
certainly O O
would O O
not O O
have O O
called O O
on O O
him B-PER O
. O O
It O O
is O O
very O O
unlucky O O
; O O
but O O
as O O
I B-PER O
have O O
actually O O
paid O O
the O O
visit O O
, O O
we B-PER O
can O O
not O O
escape O O
the B-PER O
acquaintance I-PER O
now O O
. O O
” O O
The O O
astonishment O O
of O O
the O O
ladies O O
was O O
just O O
what O O
he B-PER O
wished O O
; O O
that O O
of O O
Mrs. O I-PER
Bennet B-PER I-PER
perhaps O O
surpassing O O
the B-PER O
rest I-PER O
; O O
though O O
, O O
when O O
the O O
first O O
tumult O O
of O O
joy O O
was O O
over O O
, O O
she B-PER O
began O O
to O O
declare O O
that O O
it O O
was O O
what O O
she B-PER O
had O O
expected O O
all O O
the O O
while O O
. O O
“ O O
How O O
good O O
it O O
was O O
in O O
you B-PER O
, O O
my B-PER O
dear I-PER O
Mr. I-PER I-PER
Bennet I-PER I-PER
! O O
But O O
I B-PER O
knew O O
I B-PER O
should O O
persuade O O
you B-PER O
at O O
last O O
. O O
I B-PER O
was O O
sure O O
you B-PER O
loved O O
your B-PER O
girls I-PER O
too O O
well O O
to O O
neglect O O
such O O
an B-PER O
acquaintance I-PER O
. O O
Well O O
, O O
how O O
pleased O O
I B-PER O
am O O
! O O
and O O
it O O
is O O
such O O
a O O
good O O
joke O O
, O O
too O O
, O O
that O O
you B-PER O
should O O
have O O
gone O O
this O O
morning O O
and O O
never O O
said O O
a O O
word O O
about O O
it O O
till O O
now O O
. O O
” O O
“ O O
Now O O
, O O
Kitty B-PER I-PER
, O O
you B-PER O
may O O
cough O O
as O O
much O O
as O O
you B-PER O
choose O O
, O O
” O O
said O O
Mr. O I-PER
Bennet B-PER I-PER
; O O
and O O
, O O
as O O
he B-PER O
spoke O O
, O O
he B-PER O
left O O
the O O
room O O
, O O
fatigued O O
with O O
the O O
raptures O O
of O O
his B-PER O
wife I-PER O
. O O
“ O O
What O O
an B-PER O
excellent I-PER O
father I-PER O
you B-PER O
have O O
, O O
girls B-PER O
! O O
” O O
said O O
she B-PER O
, O O
when O O
the O O
door O O
was O O
shut O O
. O O
“ O O
I B-PER O
do O O
not O O
know O O
how O O
you B-PER O
will O O
ever O O
make O O
him B-PER O
amends O O
for O O
his B-PER O
kindness O O
; O O
or O O
me B-PER O
, O O
either O O
, O O
for O O
that O O
matter O O
. O O
At O O
our B-PER O
time O O
of O O
life O O
it O O
is O O
not O O
so O O
pleasant O O
, O O
I B-PER O
can O O
tell O O
you B-PER O
, O O
to O O
be O O
making O O
new B-PER O
acquaintances I-PER O
every O O
day O O
; O O
but O O
for O O
your B-PER O
sakes O O
, O O
we B-PER O
would O O
do O O
anything O O
. O O
