original_word	ner	m_ner
trees	O	O
,	O	O
through	O	O
which	O	O
glimpses	O	O
could	O	O
be	O	O
caught	O	O
of	O	O
the	O	O
wide	O	O
cool	O	O
veranda	O	O
that	O	O
ran	O	O
around	O	O
its	O	O
four	O	O
sides	O	O
.	O	O
The	O	O
house	O	O
was	O	O
approached	O	O
by	O	O
gravelled	O	O
driveways	O	O
which	O	O
wound	O	O
about	O	O
through	O	O
wide	O	O
-	O	O
spreading	O	O
lawns	O	O
and	O	O
under	O	O
the	O	O
interlacing	O	O
boughs	O	O
of	O	O
tall	O	O
poplars	O	O
.	O	O
At	O	O
the	O	O
rear	O	O
things	O	O
were	O	O
on	O	O
even	O	O
a	O	O
more	O	O
spacious	O	O
scale	O	O
than	O	O
at	O	O
the	O	O
front	O	O
.	O	O
There	O	O
were	O	O
great	O	O
stables	O	O
,	O	O
where	O	O
a	B-PERX	O
dozen	I-PERX	O
grooms	I-PERX	O
and	I-PERX	O
boys	I-PERX	O
held	O	O
forth	O	O
,	O	O
rows	O	O
of	O	O
vine	O	O
-	O	O
clad	O	O
servants	B-PERX	O
'	O	O
cottages	O	O
,	O	O
an	O	O
endless	O	O
and	O	O
orderly	O	O
array	O	O
of	O	O
outhouses	O	O
,	O	O
long	O	O
grape	O	O
arbors	O	O
,	O	O
green	O	O
pastures	O	O
,	O	O
orchards	O	O
,	O	O
and	O	O
berry	O	O
patches	O	O
.	O	O
Then	O	O
there	O	O
was	O	O
the	O	O
pumping	O	O
plant	O	O
for	O	O
the	O	O
artesian	O	O
well	O	O
,	O	O
and	O	O
the	O	O
big	O	O
cement	O	O
tank	O	O
where	O	O
Judge	B-PERX	O
Miller	I-PERX	O
's	I-PERX	O
boys	I-PERX	O
took	O	O
their	O	O
morning	O	O
plunge	O	O
and	O	O
kept	O	O
cool	O	O
in	O	O
the	O	O
hot	O	O
afternoon	O	O
.	O	O
And	O	O
over	O	O
this	O	O
great	O	O
demesne	O	O
Buck	B-PERSON	O
ruled	O	O
.	O	O
Here	O	O
he	B-PERX	O
was	O	O
born	O	O
,	O	O
and	O	O
here	O	O
he	B-PERX	O
had	O	O
lived	O	O
the	O	O
four	O	O
years	O	O
of	O	O
his	B-PERX	O
life	O	O
.	O	O
It	O	O
was	O	O
true	O	O
,	O	O
there	O	O
were	O	O
other	O	O
dogs	O	O
,	O	O
There	O	O
could	O	O
not	O	O
but	O	O
be	O	O
other	O	O
dogs	O	O
on	O	O
so	O	O
vast	O	O
a	O	O
place	O	O
,	O	O
but	O	O
they	O	O
did	O	O
not	O	O
count	O	O
.	O	O
They	O	O
came	O	O
and	O	O
went	O	O
,	O	O
resided	O	O
in	O	O
the	O	O
populous	O	O
kennels	O	O
,	O	O
or	O	O
lived	O	O
obscurely	O	O
in	O	O
the	O	O
recesses	O	O
of	O	O
the	O	O
house	O	O
after	O	O
the	O	O
fashion	O	O
of	O	O
Toots	B-PERSON	O
,	O	O
the	O	O
Japanese	O	O
pug	O	O
,	O	O
or	O	O
Ysabel	B-PERSON	O
,	O	O
the	O	O
Mexican	O	O
hairless	O	O
,	O	O
--	O	O
strange	O	O
creatures	O	O
that	O	O
rarely	O	O
put	O	O
nose	O	O
out	O	O
of	O	O
doors	O	O
or	O	O
set	O	O
foot	O	O
to	O	O
ground	O	O
.	O	O
On	O	O
the	O	O
other	O	O
hand	O	O
,	O	O
there	O	O
were	O	O
the	O	O
fox	O	O
terriers	O	O
,	O	O
a	O	O
score	O	O
of	O	O
them	O	O
at	O	O
least	O	O
,	O	O
who	O	O
yelped	O	O
fearful	O	O
promises	O	O
at	O	O
Toots	B-PERSON	O
and	O	O
Ysabel	B-PERSON	O
looking	O	O
out	O	O
of	O	O
the	O	O
windows	O	O
at	O	O
them	O	O
and	O	O
protected	O	O
by	O	O
a	B-PERX	O
legion	I-PERX	O
of	I-PERX	O
housemaids	I-PERX	O
armed	I-PERX	O
with	I-PERX	O
brooms	I-PERX	O
and	I-PERX	O
mops	I-PERX	O
.	O	O
But	O	O
Buck	B-PERSON	O
was	O	O
neither	O	O
house	O	O
-	O	O
dog	O	O
nor	O	O
kennel	O	O
-	O	O
dog	O	O
.	O	O
The	O	O
whole	O	O
realm	O	O
was	O	O
his	B-PERX	O
.	O	O
He	B-PERX	O
plunged	O	O
into	O	O
the	O	O
swimming	O	O
tank	O	O
or	O	O
went	O	O
hunting	O	O
with	O	O
the	B-PERX	O
Judge	I-PERX	B-PERSON
's	I-PERX	O
sons	I-PERX	O
;	O	O
he	O	O
escorted	O	O
Mollie	B-PERSON	O
and	O	O
Alice	B-PERSON	O
,	O	O
the	B-PERX	O
Judge	I-PERX	B-PERSON
's	I-PERX	O
daughters	I-PERX	O
,	O	O
on	O	O
long	O	O
twilight	O	O
or	O	O
early	O	O
morning	O	O
rambles	O	O
;	O	O
on	O	O
wintry	O	O
nights	O	O
he	B-PERX	O
lay	O	O
at	O	O
the	O	O
Judge	B-PERSON	O
's	O	O
feet	O	O
before	O	O
the	O	O
roaring	O	O
library	O	O
fire	O	O
;	O	O
he	B-PERX	O
carried	O	O
the	B-PERX	O
Judge	I-PERX	B-PERSON
's	I-PERX	O
grandsons	I-PERX	O
on	O	O
his	B-PERX	O
back	O	O
,	O	O
or	O	O
rolled	O	O
them	B-PERX	O
in	O	O
the	O	O
grass	O	O
,	O	O
and	O	O
guarded	O	O
their	B-PERX	O
footsteps	O	O
through	O	O
wild	O	O
adventures	O	O
down	O	O
to	O	O
the	O	O
fountain	O	O
in	O	O
the	O	O
stable	O	O
yard	O	O
,	O	O
and	O	O
even	O	O
beyond	O	O
,	O	O
where	O	O
the	O	O
paddocks	O	O
were	O	O
,	O	O
and	O	O
the	O	O
berry	O	O
patches	O	O
.	O	O
Among	O	O
the	O	O
terriers	O	O
he	B-PERX	O
stalked	O	O
imperiously	O	O
,	O	O
and	O	O
Toots	B-PERSON	O
and	O	O
Ysabel	B-PERSON	O
he	B-PERX	O
utterly	O	O
ignored	O	O
,	O	O
for	O	O
he	B-PERX	O
was	O	O
king	O	O
,	O	O
--	O	O
king	O	O
over	O	O
all	O	O
creeping	O	O
,	O	O
crawling	O	O
,	O	O
flying	O	O
things	O	O
of	O	O
Judge	B-PERSON	O
Miller	I-PERSON	O
's	O	O
place	O	O
,	O	O
humans	O	O
included	O	O
.	O	O
His	B-PERX	O
father	I-PERX	O
,	O	O
Elmo	O	B-PERSON
,	O	O
a	O	O
huge	O	O
St.	O	O
Bernard	O	O
,	O	O
had	O	O
been	O	O
the	B-PERX	O
Judge	I-PERX	B-PERSON
's	I-PERX	O
inseparable	I-PERX	O
companion	I-PERX	O
,	O	O
and	O	O
Buck	B-PERSON	O
bid	O	O
fair	O	O
to	O	O
follow	O	O
in	O	O
the	O	O
way	O	O
of	O	O
his	B-PERX	O
father	I-PERX	O
.	O	O
He	B-PERX	O
was	O	O
not	O	O
so	O	O
large	O	O
,	O	O
--	O	O
he	B-PERX	O
weighed	O	O
only	O	O
one	O	O
hundred	O	O
and	O	O
forty	O	O
pounds	O	O
,	O	O
--	O	O
for	O	O
his	B-PERX	O
mother	I-PERX	O
,	O	O
Shep	B-PERSON	O
,	O	O
had	O	O
been	O	O
a	O	O
Scotch	O	O
shepherd	O	O
dog	O	O
.	O	O
Nevertheless	O	O
,	O	O
one	O	O
hundred	O	O
and	O	O
forty	O	O
pounds	O	O
,	O	O
to	O	O
which	O	O
was	O	O
added	O	O
the	O	O
dignity	O	O
that	O	O
comes	O	O
of	O	O
good	O	O
living	O	O
and	O	O
universal	O	O
respect	O	O
,	O	O
enabled	O	O
him	B-PERX	O
to	O	O
carry	O	O
himself	B-PERX	O
in	O	O
right	O	O
royal	O	O
fashion	O	O
.	O	O
During	O	O
the	O	O
four	O	O
years	O	O
since	O	O
his	B-PERX	O
puppyhood	O	O
he	B-PERX	O
had	O	O
lived	O	O
the	O	O
life	O	O
of	O	O
a	O	O
sated	O	O
aristocrat	O	O
;	O	O
he	B-PERX	O
had	O	O
a	O	O
fine	O	O
pride	O	O
in	O	O
himself	O	O
,	O	O
was	O	O
even	O	O
a	O	O
trifle	O	O
egotistical	O	O
,	O	O
as	O	O
country	B-PERX	O
gentlemen	I-PERX	O
sometimes	O	O
become	O	O
because	O	O
of	O	O
their	B-PERX	O
insular	O	O
situation	O	O
.	O	O
But	O	O
he	B-PERX	O
had	O	O
saved	O	O
himself	B-PERX	O
by	O	O
not	O	O
becoming	O	O
a	O	O
mere	O	O
pampered	O	O
house	O	O
-	O	O
dog	O	O
.	O	O
Hunting	O	O
and	O	O
kindred	O	O
outdoor	O	O
delights	O	O
had	O	O
kept	O	O
down	O	O
the	O	O
fat	O	O
and	O	O
hardened	O	O
his	B-PERX	O
muscles	O	O
;	O	O
and	O	O
to	O	O
him	B-PERX	O
,	O	O
as	O	O
to	O	O
the	O	O
cold	O	O
-	O	O
tubbing	O	O
races	O	O
,	O	O
the	O	O
love	O	O
of	O	O
water	O	O
had	O	O
been	O	O
a	O	O
tonic	O	O
and	O	O
a	O	O
health	O	O
preserver	O	O
.	O	O
And	O	O
this	O	O
was	O	O
the	O	O
manner	O	O
of	O	O
dog	O	O
Buck	B-PERSON	O
was	O	O
in	O	O
the	O	O
fall	O	O
of	O	O
1897	O	O
,	O	O
when	O	O
the	O	O
Klondike	O	O
strike	O	O
dragged	O	O
men	B-PERX	O
from	I-PERX	O
all	I-PERX	O
the	I-PERX	O
world	I-PERX	O
into	O	O
the	O	O
frozen	O	O
North	O	O
.	O	O
But	O	O
Buck	B-PERSON	O
did	O	O
not	O	O
read	O	O
the	O	O
newspapers	O	O
,	O	O
and	O	O
he	B-PERX	O
did	O	O
not	O	O
know	O	O
that	O	O
Manuel	B-PERSON	O
,	O	O
one	O	O
of	O	O
the	O	O
gardener	O	O
's	O	O
helpers	O	O
,	O	O
was	O	O
an	O	O
undesirable	O	O
acquaintance	O	O
.	O	O
Manuel	B-PERSON	O
had	O	O
one	O	O
besetting	O	O
sin	O	O
.	O	O
He	B-PERX	O
loved	O	O
to	O	O
play	O	O
Chinese	O	O
lottery	O	O
.	O	O
Also	O	O
,	O	O
in	O	O
his	B-PERX	O
gambling	O	O
,	O	O
he	B-PERX	O
had	O	O
one	O	O
besetting	O	O
weakness	O	O
--	O	O
faith	O	O
in	O	O
a	O	O
system	O	O
;	O	O
and	O	O
this	O	O
made	O	O
his	B-PERX	O
damnation	O	O
certain	O	O
.	O	O
For	O	O
to	O	O
play	O	O
a	O	O
system	O	O
requires	O	O
money	O	O
,	O	O
while	O	O
the	O	O
wages	O	O
of	O	O
a	O	O
gardener	B-PERX	O
's	I-PERX	O
helper	I-PERX	O
do	O	O
not	O	O
lap	O	O
over	O	O
the	O	O
needs	O	O
of	O	O
a	O	O
wife	O	O
and	O	O
numerous	O	O
progeny	O	O
.	O	O
The	B-PERSON	O
Judge	I-PERSON	O
was	O	O
at	O	O
a	O	O
meeting	O	O
of	O	O
the	O	O
Raisin	O	O
Growers	O	O
'	O	O
Association	O	O
,	O	O
and	O	O
the	B-PERX	O
boys	I-PERX	O
were	O	O
busy	O	O
organizing	O	O
an	O	O
athletic	O	O
club	O	O
,	O	O
on	O	O
the	O	O
memorable	O	O
night	O	O
of	O	O
Manuel	B-PERSON	O
's	O	O
treachery	O	O
.	O	O
No	O	O
one	O	O
saw	O	O
him	B-PERX	O
and	O	O
Buck	B-PERSON	O
go	O	O
off	O	O
through	O	O
the	O	O
orchard	O	O
on	O	O
what	O	O
Buck	B-PERSON	O
imagined	O	O
was	O	O
merely	O	O
a	O	O
stroll	O	O
.	O	O
And	O	O
with	O	O
the	O	O
exception	O	O
of	O	O
a	B-PERX	O
solitary	I-PERX	O
man	I-PERX	O
,	O	O
no	B-PERX	O
one	I-PERX	O
saw	O	O
them	B-PERX	O
arrive	O	O
at	O	O
the	O	O
little	O	O
flag	O	O
station	O	O
known	O	O
as	O	O
College	O	O
Park	O	O
.	O	O
This	B-PERX	O
man	I-PERX	O
talked	O	O
with	O	O
Manuel	B-PERSON	O
,	O	O
and	O	O
money	O	O
chinked	O	O
between	O	O
them	O	O
.	O	O
“	O	O
You	B-PERX	O
might	O	O
wrap	O	O
up	O	O
the	O	O
goods	O	O
before	O	O
you	B-PERX	O
deliver	O	O
'm	O	O
,	O	O
”	O	O
the	B-PERX	O
stranger	I-PERX	O
said	O	O
gruffly	O	O
,	O	O
and	O	O
Manuel	B-PERSON	O
doubled	O	O
a	O	O
piece	O	O
of	O	O
stout	O	O
rope	O	O
around	O	O
Buck	B-PERSON	O
's	O	O
neck	O	O
under	O	O
the	O	O
collar	O	O
.	O	O
“	O	O
Twist	O	O
it	O	O
,	O	O
an	O	O
'	O	O
you	O	O
'll	O	O
choke	O	O
'm	O	O
plentee	O	O
,	O	O
”	O	O
said	O	O
Manuel	B-PERSON	O
,	O	O
and	O	O
the	B-PERX	O
stranger	I-PERX	O
grunted	O	O
a	O	O
ready	O	O
affirmative	O	O
.	O	O
Buck	B-PERSON	O
had	O	O
accepted	O	O
the	O	O
rope	O	O
with	O	O
quiet	O	O
dignity	O	O
.	O	O
To	O	O
be	O	O
sure	O	O
,	O	O
it	O	O
was	O	O
an	O	O
unwonted	O	O
performance	O	O
:	O	O
but	O	O
he	B-PERX	O
had	O	O
learned	O	O
to	O	O
trust	O	O
in	O	O
men	B-PERX	O
he	I-PERX	O
knew	I-PERX	O
,	O	O
and	O	O
to	O	O
give	O	O
them	B-PERX	O
credit	O	O
for	O	O
a	O	O
wisdom	O	O
that	O	O
outreached	O	O
his	B-PERX	O
own	O	O
.	O	O
But	O	O
when	O	O
the	O	O
ends	O	O
of	O	O
the	O	O
rope	O	O
were	O	O
placed	O	O
in	O	O
the	B-PERX	O
stranger	I-PERX	O
's	O	O
hands	O	O
,	O	O
he	B-PERX	O
growled	O	O
menacingly	O	O
.	O	O
He	B-PERX	O
had	O	O
merely	O	O
intimated	O	O
his	B-PERX	O
displeasure	O	O
,	O	O
in	O	O
his	B-PERX	O
pride	O	O
believing	O	O
that	O	O
to	O	O
intimate	O	O
was	O	O
to	O	O
command	O	O
.	O	O
But	O	O
to	O	O
his	B-PERX	O
surprise	O	O
the	O	O
rope	O	O
tightened	O	O
around	O	O
his	B-PERX	O
neck	O	O
,	O	O
shutting	O	O
off	O	O
his	B-PERX	O
breath	O	O
.	O	O
In	O	O
quick	O	O
rage	O	O
he	B-PERX	O
sprang	O	O
at	O	O
the	B-PERX	O
man	I-PERX	O
,	I-PERX	O
who	I-PERX	O
met	I-PERX	O
him	I-PERX	O
halfway	I-PERX	O
,	O	O
grappled	O	O
him	B-PERX	O
close	O	O
by	O	O
the	O	O
throat	O	O
,	O	O
and	O	O
with	O	O
a	O	O
deft	O	O
twist	O	O
threw	O	O
him	B-PERX	O
over	O	O
on	O	O
his	B-PERX	O
back	O	O
.	O	O
Then	O	O
the	O	O
rope	O	O
tightened	O	O
mercilessly	O	O
,	O	O
while	O	O
Buck	B-PERSON	O
struggled	O	O
in	O	O
a	O	O
fury	O	O
,	O	O
his	B-PERX	O
tongue	O	O
lolling	O	O
out	O	O
of	O	O
his	B-PERX	O
mouth	O	O
and	O	O
his	B-PERX	O
great	O	O
chest	O	O
panting	O	O
futilely	O	O
.	O	O
Never	O	O
in	O	O
all	O	O
his	B-PERX	O
life	O	O
had	O	O
he	B-PERX	O
been	O	O
so	O	O
vilely	O	O
treated	O	O
,	O	O
and	O	O
never	O	O
in	O	O
all	O	O
his	B-PERX	O
life	O	O
had	O	O
he	B-PERX	O
been	O	O
so	O	O
angry	O	O
.	O	O
But	O	O
his	B-PERX	O
strength	O	O
ebbed	O	O
,	O	O
his	B-PERX	O
eyes	O	O
glazed	O	O
,	O	O
and	O	O
he	B-PERX	O
knew	O	O
nothing	O	O
when	O	O
the	O	O
train	O	O
was	O	O
flagged	O	O
and	O	O
the	B-PERX	O
two	I-PERX	O
men	I-PERX	O
threw	O	O
him	B-PERX	O
into	O	O
the	O	O
baggage	O	O
car	O	O
.	O	O
The	O	O
next	O	O
he	B-PERX	O
knew	O	O
,	O	O
he	B-PERX	O
was	O	O
dimly	O	O
aware	O	O
that	O	O
his	B-PERX	O
tongue	O	O
was	O	O
hurting	O	O
and	O	O
that	O	O
he	B-PERX	O
was	O	O
being	O	O
jolted	O	O
along	O	O
in	O	O
some	O	O
kind	O	O
of	O	O
a	O	O
conveyance	O	O
.	O	O
The	O	O
hoarse	O	O
shriek	O	O
of	O	O
a	O	O
locomotive	O	O
whistling	O	O
a	O	O
crossing	O	O
told	O	O
him	B-PERX	O
where	O	O
he	B-PERX	O
was	O	O
.	O	O
He	B-PERX	O
had	O	O
travelled	O	O
too	O	O
often	O	O
with	O	O
the	O	O
Judge	B-PERSON	O
not	O	O
to	O	O
know	O	O
the	O	O
sensation	O	O
of	O	O
riding	O	O
in	O	O
a	O	O
baggage	O	O
car	O	O
.	O	O
He	B-PERX	O
opened	O	O
his	B-PERX	O
eyes	O	O
,	O	O
and	O	O
into	O	O
them	O	O
came	O	O
the	O	O
unbridled	O	O
anger	O	O
of	O	O
a	O	O
kidnapped	O	O
king	O	O
.	O	O
The	B-PERX	O
man	I-PERX	O
sprang	O	O
for	O	O
his	O	O
throat	O	O
,	O	O
but	O	O
Buck	B-PERSON	O
was	O	O
too	O	O
quick	O	O
for	O	O
him	B-PERX	O
.	O	O
His	B-PERX	O
jaws	O	O
closed	O	O
on	O	O
the	O	O
hand	O	O
,	O	O
nor	O	O
did	O	O
they	O	O
relax	O	O
till	O	O
his	B-PERX	O
senses	O	O
were	O	O
choked	O	O
out	O	O
of	O	O
him	B-PERX	O
once	O	O
more	O	O
.	O	O
“	O	O
Yep	O	O
,	O	O
has	O	O
fits	O	O
,	O	O
”	O	O
the	B-PERX	O
man	I-PERX	O
said	O	O
,	O	O
hiding	O	O
his	O	O
mangled	O	O
hand	O	O
from	O	O
the	B-PERX	O
baggageman	I-PERX	O
,	I-PERX	O
who	I-PERX	O
had	I-PERX	O
been	I-PERX	O
attracted	I-PERX	O
by	I-PERX	O
the	I-PERX	O
sounds	I-PERX	O
of	I-PERX	O
struggle	I-PERX	O
.	O	O
“	O	O
I	B-PERX	O
'm	O	O
takin	O	O
'm	O	O
up	O	O
for	O	O
the	B-PERX	O
boss	I-PERX	O
to	O	O
'	O	O
Frisco	B-PERSON	O
.	O	O
A	B-PERX	O
crack	I-PERX	O
dog	I-PERX	O
-	I-PERX	O
doctor	I-PERX	O
there	O	O
thinks	O	O
that	O	O
he	B-PERX	O
can	O	O
cure	O	O
'm	B-PERX	O
.	O	O
”	O	O
Concerning	O	O
that	O	O
night	O	O
's	O	O
ride	O	O
,	O	O
the	B-PERX	O
man	I-PERX	O
spoke	O	O
most	O	O
eloquently	O	O
for	O	O
himself	B-PERX	O
,	O	O
in	O	O
a	O	O
little	O	O
shed	O	O
back	O	O
of	O	O
a	O	O
saloon	O	O
on	O	O
the	O	O
San	O	O
Francisco	O	O
water	O	O
front	O	O
.	O	O
“	O	O
All	O	O
I	B-PERX	O
get	O	O
is	O	O
fifty	O	O
for	O	O
it	O	O
,	O	O
”	O	O
he	B-PERX	O
grumbled	O	O
;	O	O
“	O	O
an	O	O
'	O	O
I	B-PERX	O
would	O	O
n't	O	O
do	O	O
it	O	O
over	O	O
for	O	O
a	O	O
thousand	O	O
,	O	O
cold	O	O
cash	O	O
.	O	O
”	O	O
His	B-PERX	O
hand	O	O
was	O	O
wrapped	O	O
in	O	O
a	O	O
bloody	O	O
handkerchief	O	O
,	O	O
and	O	O
the	O	O
right	O	O
trouser	O	O
leg	O	O
was	O	O
ripped	O	O
from	O	O
knee	O	O
to	O	O
ankle	O	O
.	O	O
“	O	O
How	O	O
much	O	O
did	O	O
the	B-PERX	O
other	I-PERX	O
mug	I-PERX	O
get	O	O
?	O	O
”	O	O
the	B-PERX	O
saloon	I-PERX	O
-	I-PERX	O
keeper	I-PERX	O
demanded	O	O
.	O	O
“	O	O
A	O	O
hundred	O	O
,	O	O
”	O	O
was	O	O
the	O	O
reply	O	O
.	O	O
“	O	O
Would	O	O
n't	O	O
take	O	O
a	O	O
sou	O	O
less	O	O
,	O	O
so	O	O
help	O	O
me	B-PERX	O
.	O	O
”	O	O
“	O	O
That	O	O
makes	O	O
a	O	O
hundred	O	O
and	O	O
fifty	O	O
,	O	O
”	O	O
the	B-PERX	O
saloon	I-PERX	O
-	I-PERX	O
keeper	I-PERX	O
calculated	O	O
;	O	O
“	O	O
and	O	O
he	B-PERX	O
's	O	O
worth	O	O
it	O	O
,	O	O
or	O	O
I	B-PERX	O
'm	O	O
a	O	O
squarehead	O	O
.	O	O
”	O	O
The	B-PERX	O
kidnapper	I-PERX	O
undid	O	O
the	O	O
bloody	O	O
wrappings	O	O
and	O	O
looked	O	O
at	O	O
his	B-PERX	O
lacerated	O	O
hand	O	O
.	O	O
“	O	O
If	O	O
I	B-PERX	O
do	O	O
n't	O	O
get	O	O
the	O	O
hydrophoby	O	O
--	O	O
”	O	O
“	O	O
It	O	O
'll	O	O
be	O	O
because	O	O
you	B-PERX	O
was	O	O
born	O	O
to	O	O
hang	O	O
,	O	O
”	O	O
laughed	O	O
the	B-PERX	O
saloon	I-PERX	O
-	I-PERX	O
keeper	I-PERX	O
.	O	O
“	O	O
Here	O	O
,	O	O
lend	O	O
me	B-PERX	O
a	O	O
hand	O	O
before	O	O
you	O	O
pull	O	O
your	B-PERX	O
freight	O	O
,	O	O
”	O	O
he	B-PERX	O
added	O	O
.	O	O
Dazed	O	O
,	O	O
suffering	O	O
intolerable	O	O
pain	O	O
from	O	O
throat	O	O
and	O	O
tongue	O	O
,	O	O
with	O	O
the	O	O
life	O	O
half	O	O
throttled	O	O
out	O	O
of	O	O
him	B-PERX	O
,	O	O
Buck	B-PERSON	O
attempted	O	O
to	O	O
face	O	O
his	B-PERX	O
tormentors	O	O
.	O	O
But	O	O
he	B-PERX	O
was	O	O
thrown	O	O
down	O	O
and	O	O
choked	O	O
repeatedly	O	O
,	O	O
till	O	O
they	B-PERX	O
succeeded	O	O
in	O	O
filing	O	O
the	O	O
heavy	O	O
brass	O	O
collar	O	O
from	O	O
off	O	O
his	B-PERX	O
neck	O	O
.	O	O
Then	O	O
the	O	O
rope	O	O
was	O	O
removed	O	O
,	O	O
and	O	O
he	B-PERX	O
was	O	O
flung	O	O
into	O	O
a	O	O
cagelike	O	O
crate	O	O
.	O	O
There	O	O
he	B-PERX	O
lay	O	O
for	O	O
the	O	O
remainder	O	O
of	O	O
the	O	O
weary	O	O
night	O	O
,	O	O
nursing	O	O
his	B-PERX	O
wrath	O	O
and	O	O
wounded	O	O
pride	O	O
.	O	O
He	B-PERX	O
could	O	O
not	O	O
understand	O	O
what	O	O
it	O	O
all	O	O
meant	O	O
.	O	O
What	O	O
did	O	O
they	B-PERX	O
want	O	O
with	O	O
him	B-PERX	O
,	O	O
these	O	O
strange	B-PERX	O
men	I-PERX	O
?	O	O
Why	O	O
were	O	O
they	B-PERX	O
keeping	O	O
him	B-PERX	O
pent	O	O
up	O	O
in	O	O
this	O	O
narrow	O	O
crate	O	O
?	O	O
He	B-PERX	O
did	O	O
not	O	O
know	O	O
why	O	O
,	O	O
but	O	O
he	B-PERX	O
felt	O	O
oppressed	O	O
by	O	O
the	O	O
vague	O	O
sense	O	O
of	O	O
impending	O	O
calamity	O	O
.	O	O
Several	O	O
times	O	O
during	O	O
the	O	O
night	O	O
he	B-PERX	O
sprang	O	O
to	O	O
his	B-PERX	O
feet	O	O
when	O	O
the	O	O
shed	O	O
door	O	O
rattled	O	O
open	O	O
,	O	O
expecting	O	O
to	O	O
see	O	O
the	O	O
Judge	B-PERSON	O
,	O	O
or	O	O
the	B-PERX	O
boys	I-PERX	O
at	O	O
least	O	O
.	O	O
But	O	O
each	O	O
time	O	O
it	O	O
was	O	O
the	O	O
bulging	O	O
face	O	O
of	O	O
the	B-PERX	O
saloon	I-PERX	O
-	I-PERX	O
keeper	I-PERX	O
that	O	O
peered	O	O
in	O	O
at	O	O
him	B-PERX	O
by	O	O
the	O	O
sickly	O	O
light	O	O
of	O	O
a	O	O
tallow	O	O
candle	O	O
.	O	O
And	O	O
each	O	O
time	O	O
the	O	O
joyful	O	O
bark	O	O
that	O	O
trembled	O	O
in	O	O
Buck	B-PERSON	O
's	O	O
throat	O	O
was	O	O
twisted	O	O
into	O	O
a	O	O
savage	O	O
growl	O	O
.	O	O
But	O	O
the	B-PERX	O
saloon	I-PERX	O
-	I-PERX	O
keeper	I-PERX	O
let	O	O
him	B-PERX	O
alone	O	O
,	O	O
and	O	O
in	O	O
the	O	O
morning	O	O
four	B-PERX	O
men	I-PERX	O
entered	O	O
and	O	O
picked	O	O
up	O	O
the	O	O
crate	O	O
.	O	O
More	O	O
tormentors	B-PERX	O
,	O	O
Buck	B-PERSON	O
decided	O	O
,	O	O
for	O	O
they	B-PERX	O
were	O	O
evil	O	O
-	O	O
looking	O	O
creatures	O	O
,	O	O
ragged	O	O
and	O	O
unkempt	O	O
;	O	O
and	O	O
he	B-PERX	O
stormed	O	O
and	O	O
raged	O	O
at	O	O
them	B-PERX	O
through	O	O
the	O	O
bars	O	O
.	O	O
They	B-PERX	O
only	O	O
laughed	O	O
and	O	O
poked	O	O
sticks	O	O
at	O	O
him	B-PERX	O
,	O	O
which	O	O
he	B-PERX	O
promptly	O	O
assailed	O	O
with	O	O
his	B-PERX	O
teeth	O	O
till	O	O
he	B-PERX	O
realized	O	O
that	O	O
that	O	O
was	O	O
what	O	O
they	O	O
wanted	O	O
.	O	O
Whereupon	O	O
he	B-PERX	O
lay	O	O
down	O	O
sullenly	O	O
and	O	O
