original_word	ner	m_ner
any	O	O
continuance	O	O
.	O	O
The	O	O
wedding	O	O
over	O	O
,	O	O
and	O	O
the	B-PERX	O
bride	I-PERX	O
-	I-PERX	O
people	I-PERX	O
gone	O	O
,	O	O
her	B-PERX	O
father	I-PERX	O
and	O	O
herself	B-PERX	O
were	O	O
left	O	O
to	O	O
dine	O	O
together	O	O
,	O	O
with	O	O
no	O	O
prospect	O	O
of	O	O
a	O	O
third	O	O
to	O	O
cheer	O	O
a	O	O
long	O	O
evening	O	O
.	O	O
Her	B-PERX	O
father	I-PERX	O
composed	O	O
himself	B-PERX	O
to	O	O
sleep	O	O
after	O	O
dinner	O	O
,	O	O
as	O	O
usual	O	O
,	O	O
and	O	O
she	B-PERX	O
had	O	O
then	O	O
only	O	O
to	O	O
sit	O	O
and	O	O
think	O	O
of	O	O
what	O	O
she	B-PERX	O
had	O	O
lost	O	O
.	O	O
The	O	O
event	O	O
had	O	O
every	O	O
promise	O	O
of	O	O
happiness	O	O
for	O	O
her	B-PERX	O
friend	I-PERX	O
.	O	O
Mr.	O	O
Weston	B-PERSON	O
was	O	O
a	B-PERX	O
man	I-PERX	O
of	I-PERX	O
unexceptionable	I-PERX	O
character	I-PERX	O
,	I-PERX	O
easy	I-PERX	O
fortune	I-PERX	O
,	I-PERX	O
suitable	I-PERX	O
age	I-PERX	O
,	I-PERX	O
and	I-PERX	O
pleasant	I-PERX	O
manners	I-PERX	O
;	O	O
and	O	O
there	O	O
was	O	O
some	O	O
satisfaction	O	O
in	O	O
considering	O	O
with	O	O
what	O	O
self	O	O
-	O	O
denying	O	O
,	O	O
generous	O	O
friendship	O	O
she	B-PERX	O
had	O	O
always	O	O
wished	O	O
and	O	O
promoted	O	O
the	O	O
match	O	O
;	O	O
but	O	O
it	O	O
was	O	O
a	O	O
black	O	O
morning	O	O
's	O	O
work	O	O
for	O	O
her	B-PERX	O
.	O	O
The	O	O
want	O	O
of	O	O
Miss	O	O
Taylor	B-PERSON	O
would	O	O
be	O	O
felt	O	O
every	O	O
hour	O	O
of	O	O
every	O	O
day	O	O
.	O	O
She	B-PERX	O
recalled	O	O
her	B-PERX	O
past	O	O
kindness	O	O
--	O	O
the	O	O
kindness	O	O
,	O	O
the	O	O
affection	O	O
of	O	O
sixteen	O	O
years	O	O
--	O	O
how	O	O
she	B-PERX	O
had	O	O
taught	O	O
and	O	O
how	O	O
she	B-PERX	O
had	O	O
played	O	O
with	O	O
her	B-PERX	O
from	O	O
five	O	O
years	O	O
old	O	O
--	O	O
how	O	O
she	B-PERX	O
had	O	O
devoted	O	O
all	O	O
her	B-PERX	O
powers	O	O
to	O	O
attach	O	O
and	O	O
amuse	O	O
her	B-PERX	O
in	O	O
health	O	O
--	O	O
and	O	O
how	O	O
nursed	O	O
her	B-PERX	O
through	O	O
the	O	O
various	O	O
illnesses	O	O
of	O	O
childhood	O	O
.	O	O
A	O	O
large	O	O
debt	O	O
of	O	O
gratitude	O	O
was	O	O
owing	O	O
here	O	O
;	O	O
but	O	O
the	O	O
intercourse	O	O
of	O	O
the	O	O
last	O	O
seven	O	O
years	O	O
,	O	O
the	O	O
equal	O	O
footing	O	O
and	O	O
perfect	O	O
unreserve	O	O
which	O	O
had	O	O
soon	O	O
followed	O	O
Isabella	B-PERSON	O
's	O	O
marriage	O	O
,	O	O
on	O	O
their	B-PERX	O
being	O	O
left	O	O
to	O	O
each	B-PERX	O
other	I-PERX	O
,	O	O
was	O	O
yet	O	O
a	O	O
dearer	O	O
,	O	O
tenderer	O	O
recollection	O	O
.	O	O
She	B-PERX	O
had	O	O
been	O	O
a	B-PERX	O
friend	I-PERX	O
and	I-PERX	O
companion	I-PERX	O
such	I-PERX	O
as	I-PERX	O
few	I-PERX	O
possessed	I-PERX	O
:	O	O
intelligent	O	O
,	O	O
well	O	O
-	O	O
informed	O	O
,	O	O
useful	O	O
,	O	O
gentle	O	O
,	O	O
knowing	O	O
all	O	O
the	O	O
ways	O	O
of	O	O
the	B-PERX	O
family	I-PERX	O
,	O	O
interested	O	O
in	O	O
all	O	O
its	O	O
concerns	O	O
,	O	O
and	O	O
peculiarly	O	O
interested	O	O
in	O	O
herself	B-PERX	O
,	O	O
in	O	O
every	O	O
pleasure	O	O
,	O	O
every	O	O
scheme	O	O
of	O	O
hers	B-PERX	O
--	O	O
one	B-PERX	O
to	I-PERX	O
whom	I-PERX	O
she	I-PERX	O
could	I-PERX	O
speak	I-PERX	O
every	I-PERX	O
thought	I-PERX	O
as	I-PERX	O
it	I-PERX	O
arose	I-PERX	O
,	I-PERX	O
and	I-PERX	O
who	I-PERX	O
had	I-PERX	O
such	I-PERX	O
an	I-PERX	O
affection	I-PERX	O
for	I-PERX	O
her	I-PERX	O
as	O	O
could	O	O
never	O	O
find	O	O
fault	O	O
.	O	O
How	O	O
was	O	O
she	B-PERX	O
to	O	O
bear	O	O
the	O	O
change	O	O
?	O	O
--	O	O
It	O	O
was	O	O
true	O	O
that	O	O
her	B-PERX	O
friend	I-PERX	O
was	O	O
going	O	O
only	O	O
half	O	O
a	O	O
mile	O	O
from	O	O
them	B-PERX	O
;	O	O
but	O	O
Emma	B-PERSON	O
was	O	O
aware	O	O
that	O	O
great	O	O
must	O	O
be	O	O
the	O	O
difference	O	O
between	O	O
a	O	O
Mrs.	O	O
Weston	B-PERSON	O
,	O	O
only	O	O
half	O	O
a	O	O
mile	O	O
from	O	O
them	B-PERX	O
,	O	O
and	O	O
a	O	O
Miss	O	O
Taylor	B-PERSON	O
in	O	O
the	O	O
house	O	O
;	O	O
and	O	O
with	O	O
all	O	O
her	B-PERX	O
advantages	O	O
,	O	O
natural	O	O
and	O	O
domestic	O	O
,	O	O
she	B-PERX	O
was	O	O
now	O	O
in	O	O
great	O	O
danger	O	O
of	O	O
suffering	O	O
from	O	O
intellectual	O	O
solitude	O	O
.	O	O
She	B-PERX	O
dearly	O	O
loved	O	O
her	B-PERX	O
father	I-PERX	O
,	O	O
but	O	O
he	B-PERX	O
was	O	O
no	O	O
companion	O	O
for	O	O
her	B-PERX	O
.	O	O
He	B-PERX	O
could	O	O
not	O	O
meet	O	O
her	B-PERX	O
in	O	O
conversation	O	O
,	O	O
rational	O	O
or	O	O
playful	O	O
.	O	O
The	O	O
evil	O	O
of	O	O
the	O	O
actual	O	O
disparity	O	O
in	O	O
their	O	O
ages	O	O
(	O	O
and	O	O
Mr.	O	O
Woodhouse	B-PERSON	O
had	O	O
not	O	O
married	O	O
early	O	O
)	O	O
was	O	O
much	O	O
increased	O	O
by	O	O
his	B-PERX	O
constitution	O	O
and	O	O
habits	O	O
;	O	O
for	O	O
having	O	O
been	O	O
a	B-PERX	O
valetudinarian	I-PERX	O
all	O	O
his	B-PERX	O
life	O	O
,	O	O
without	O	O
activity	O	O
of	O	O
mind	O	O
or	O	O
body	O	O
,	O	O
he	B-PERX	O
was	O	O
a	B-PERX	O
much	I-PERX	O
older	I-PERX	O
man	I-PERX	O
in	I-PERX	O
ways	I-PERX	O
than	I-PERX	O
in	I-PERX	O
years	I-PERX	O
;	O	O
and	O	O
though	O	O
everywhere	O	O
beloved	O	O
for	O	O
the	O	O
friendliness	O	O
of	O	O
his	B-PERX	O
heart	O	O
and	O	O
his	B-PERX	O
amiable	O	O
temper	O	O
,	O	O
his	B-PERX	O
talents	O	O
could	O	O
not	O	O
have	O	O
recommended	O	O
him	B-PERX	O
at	O	O
any	O	O
time	O	O
.	O	O
Her	B-PERX	O
sister	I-PERX	O
,	I-PERX	O
though	O	O
comparatively	O	O
but	O	O
little	O	O
removed	O	O
by	O	O
matrimony	O	O
,	O	O
being	O	O
settled	O	O
in	O	O
London	O	O
,	O	O
only	O	O
sixteen	O	O
miles	O	O
off	O	O
,	O	O
was	O	O
much	O	O
beyond	O	O
her	B-PERX	O
daily	O	O
reach	O	O
;	O	O
and	O	O
many	O	O
a	O	O
long	O	O
October	O	O
and	O	O
November	O	O
evening	O	O
must	O	O
be	O	O
struggled	O	O
through	O	O
at	O	O
Hartfield	O	O
,	O	O
before	O	O
Christmas	O	O
brought	O	O
the	O	O
next	O	O
visit	O	O
from	O	O
Isabella	B-PERSON	O
and	O	O
her	B-PERX	O
husband	I-PERX	O
,	O	O
and	O	O
their	B-PERX	O
little	I-PERX	O
children	I-PERX	O
,	O	O
to	O	O
fill	O	O
the	O	O
house	O	O
,	O	O
and	O	O
give	O	O
her	B-PERX	O
pleasant	O	O
society	O	O
again	O	O
.	O	O
Highbury	O	O
,	O	O
the	O	O
large	O	O
and	O	O
populous	O	O
village	O	O
,	O	O
almost	O	O
amounting	O	O
to	O	O
a	O	O
town	O	O
,	O	O
to	O	O
which	O	O
Hartfield	O	O
,	O	O
in	O	O
spite	O	O
of	O	O
its	O	O
separate	O	O
lawn	O	O
,	O	O
and	O	O
shrubberies	O	O
,	O	O
and	O	O
name	O	O
,	O	O
did	O	O
really	O	O
belong	O	O
,	O	O
afforded	O	O
her	B-PERX	O
no	O	O
equals	O	O
.	O	O
The	O	O
Woodhouses	B-PERSON	O
were	O	O
first	O	O
in	O	O
consequence	O	O
there	O	O
.	O	O
All	O	O
looked	O	O
up	O	O
to	O	O
them	B-PERX	O
.	O	O
She	B-PERX	O
had	O	O
many	O	O
acquaintance	O	O
in	O	O
the	O	O
place	O	O
,	O	O
for	O	O
her	B-PERX	O
father	I-PERX	O
was	O	O
universally	O	O
civil	O	O
,	O	O
but	O	O
not	O	O
one	B-PERX	O
among	I-PERX	O
them	I-PERX	O
who	I-PERX	O
could	I-PERX	O
be	I-PERX	O
accepted	I-PERX	O
in	I-PERX	O
lieu	I-PERX	O
of	I-PERX	O
Miss	I-PERX	O
Taylor	I-PERX	B-PERSON
for	O	O
even	O	O
half	O	O
a	O	O
day	O	O
.	O	O
It	O	O
was	O	O
a	O	O
melancholy	O	O
change	O	O
;	O	O
and	O	O
Emma	B-PERSON	O
could	O	O
not	O	O
but	O	O
sigh	O	O
over	O	O
it	O	O
,	O	O
and	O	O
wish	O	O
for	O	O
impossible	O	O
things	O	O
,	O	O
till	O	O
her	B-PERX	O
father	I-PERX	O
awoke	O	O
,	O	O
and	O	O
made	O	O
it	O	O
necessary	O	O
to	O	O
be	O	O
cheerful	O	O
.	O	O
His	B-PERX	O
spirits	O	O
required	O	O
support	O	O
.	O	O
He	B-PERX	O
was	O	O
a	B-PERX	O
nervous	I-PERX	O
man	I-PERX	O
,	O	O
easily	O	O
depressed	O	O
;	O	O
fond	O	O
of	O	O
every	B-PERX	O
body	I-PERX	O
that	O	O
he	B-PERX	O
was	O	O
used	O	O
to	O	O
,	O	O
and	O	O
hating	O	O
to	O	O
part	O	O
with	O	O
them	B-PERX	O
;	O	O
hating	O	O
change	O	O
of	O	O
every	O	O
kind	O	O
.	O	O
Matrimony	O	O
,	O	O
as	O	O
the	O	O
origin	O	O
of	O	O
change	O	O
,	O	O
was	O	O
always	O	O
disagreeable	O	O
;	O	O
and	O	O
he	B-PERX	O
was	O	O
by	O	O
no	O	O
means	O	O
yet	O	O
reconciled	O	O
to	O	O
his	B-PERX	O
own	I-PERX	O
daughter	I-PERX	O
's	O	O
marrying	O	O
,	O	O
nor	O	O
could	O	O
ever	O	O
speak	O	O
of	O	O
her	B-PERX	O
but	O	O
with	O	O
compassion	O	O
,	O	O
though	O	O
it	O	O
had	O	O
been	O	O
entirely	O	O
a	O	O
match	O	O
of	O	O
affection	O	O
,	O	O
when	O	O
he	B-PERX	O
was	O	O
now	O	O
obliged	O	O
to	O	O
part	O	O
with	O	O
Miss	O	O
Taylor	B-PERSON	O
too	O	O
;	O	O
and	O	O
from	O	O
his	B-PERX	O
habits	O	O
of	O	O
gentle	O	O
selfishness	O	O
,	O	O
and	O	O
of	O	O
being	O	O
never	O	O
able	O	O
to	O	O
suppose	O	O
that	O	O
other	B-PERX	O
people	I-PERX	O
could	O	O
feel	O	O
differently	O	O
from	O	O
himself	B-PERX	O
,	O	O
he	B-PERX	O
was	O	O
very	O	O
much	O	O
disposed	O	O
to	O	O
think	O	O
Miss	O	O
Taylor	B-PERSON	O
had	O	O
done	O	O
as	O	O
sad	O	O
a	O	O
thing	O	O
for	O	O
herself	B-PERX	O
as	O	O
for	O	O
them	B-PERX	O
,	O	O
and	O	O
would	O	O
have	O	O
been	O	O
a	O	O
great	O	O
deal	O	O
happier	O	O
if	O	O
she	B-PERX	O
had	O	O
spent	O	O
all	O	O
the	O	O
rest	O	O
of	O	O
her	B-PERX	O
life	O	O
at	O	O
Hartfield	O	O
.	O	O
Emma	B-PERSON	O
smiled	O	O
and	O	O
chatted	O	O
as	O	O
cheerfully	O	O
as	O	O
she	B-PERX	O
could	O	O
,	O	O
to	O	O
keep	O	O
him	B-PERX	O
from	O	O
such	O	O
thoughts	O	O
;	O	O
but	O	O
when	O	O
tea	O	O
came	O	O
,	O	O
it	O	O
was	O	O
impossible	O	O
for	O	O
him	B-PERX	O
not	O	O
to	O	O
say	O	O
exactly	O	O
as	O	O
he	B-PERX	O
had	O	O
said	O	O
at	O	O
dinner	O	O
,	O	O
“	O	O
Poor	O	O
Miss	O	O
Taylor	B-PERSON	O
!	O	O
--	O	O
I	B-PERSON	O
wish	O	O
she	B-PERX	O
were	O	O
here	O	O
again	O	O
.	O	O
What	O	O
a	O	O
pity	O	O
it	O	O
is	O	O
that	O	O
Mr.	O	O
Weston	B-PERSON	O
ever	O	O
thought	O	O
of	O	O
her	B-PERX	O
!	O	O
”	O	O
“	O	O
I	B-PERX	O
can	O	O
not	O	O
agree	O	O
with	O	O
you	B-PERX	O
,	O	O
papa	B-PERX	O
;	O	O
you	B-PERX	O
know	O	O
I	B-PERX	O
can	O	O
not	O	O
.	O	O
Mr.	O	O
Weston	B-PERSON	O
is	O	O
such	O	O
a	B-PERX	O
good	I-PERX	O
-	I-PERX	O
humoured	I-PERX	O
,	I-PERX	O
pleasant	I-PERX	O
,	I-PERX	O
excellent	I-PERX	O
man	I-PERX	O
,	O	O
that	O	O
he	B-PERX	O
thoroughly	O	O
deserves	O	O
a	B-PERX	O
good	I-PERX	O
wife	I-PERX	O
;	O	O
--	O	O
and	O	O
you	B-PERX	O
would	O	O
not	O	O
have	O	O
had	O	O
Miss	O	O
Taylor	B-PERSON	O
live	O	O
with	O	O
us	B-PERX	O
for	O	O
ever	O	O
,	O	O
and	O	O
bear	O	O
all	O	O
my	B-PERX	O
odd	O	O
humours	O	O
,	O	O
when	O	O
she	B-PERX	O
might	O	O
have	O	O
a	O	O
house	O	O
of	O	O
her	B-PERX	O
own	O	O
?	O	O
”	O	O
“	O	O
A	O	O
house	O	O
of	O	O
her	B-PERX	O
own	O	O
!	O	O
--	O	O
But	O	O
where	O	O
is	O	O
the	O	O
advantage	O	O
of	O	O
a	O	O
house	O	O
of	O	O
her	B-PERX	O
own	O	O
?	O	O
This	O	O
is	O	O
three	O	O
times	O	O
as	O	O
large	O	O
.	O	O
--	O	O
And	O	O
you	B-PERX	O
have	O	O
never	O	O
any	O	O
odd	O	O
humours	O	O
,	O	O
my	B-PERX	O
dear	I-PERX	O
.	O	O
”	O	O
“	O	O
How	O	O
often	O	O
we	B-PERX	O
shall	O	O
be	O	O
going	O	O
to	O	O
see	O	O
them	B-PERX	O
,	O	O
and	O	O
they	B-PERX	O
coming	O	O
to	O	O
see	O	O
us	B-PERX	O
!	O	O
--	O	O
We	B-PERX	O
shall	O	O
be	O	O
always	O	O
meeting	O	O
!	O	O
_	O	O
We	B-PERX	O
_	O	O
must	O	O
begin	O	O
;	O	O
we	B-PERX	O
must	O	O
go	O	O
and	O	O
pay	O	O
wedding	O	O
visit	O	O
very	O	O
soon	O	O
.	O	O
”	O	O
“	O	O
My	B-PERX	O
dear	I-PERX	O
,	O	O
how	O	O
am	O	O
I	B-PERX	O
to	O	O
get	O	O
so	O	O
far	O	O
?	O	O
Randalls	B-PERSON	O
is	O	O
such	O	O
a	O	O
distance	O	O
.	O	O
I	B-PERX	O
could	O	O
not	O	O
walk	O	O
half	O	O
so	O	O
far	O	O
.	O	O
”	O	O
“	O	O
No	O	O
,	O	O
papa	B-PERX	O
,	O	O
nobody	B-PERX	O
thought	O	O
of	O	O
your	B-PERX	O
walking	O	O
.	O	O
We	B-PERX	O
must	O	O
go	O	O
in	O	O
the	O	O
carriage	O	O
,	O	O
to	O	O
be	O	O
sure	O	O
.	O	O
”	O	O
“	O	O
The	O	O
carriage	O	O
!	O	O
But	O	O
James	B-PERSON	O
will	O	O
not	O	O
like	O	O
to	O	O
put	O	O
the	O	O
horses	O	O
to	O	O
for	O	O
such	O	O
a	O	O
little	O	O
way	O	O
;	O	O
--	O	O
and	O	O
where	O	O
are	O	O
the	O	O
poor	O	O
horses	O	O
to	O	O
be	O	O
while	O	O
we	B-PERX	O
are	O	O
paying	O	O
our	B-PERX	O
visit	O	O
?	O	O
”	O	O
“	O	O
They	B-PERX	O
are	O	O
to	O	O
be	O	O
put	O	O
into	O	O
Mr.	O	O
Weston	B-PERSON	O
's	O	O
stable	O	O
,	O	O
papa	B-PERX	O
.	O	O
You	B-PERX	O
know	O	O
we	B-PERX	O
have	O	O
settled	O	O
all	O	O
that	O	O
already	O	O
.	O	O
We	B-PERX	O
talked	O	O
it	O	O
all	O	O
over	O	O
with	O	O
Mr.	O	O
Weston	B-PERSON	O
last	O	O
night	O	O
.	O	O
And	O	O
as	O	O
for	O	O
James	B-PERSON	O
,	O	O
you	B-PERX	O
may	O	O
be	O	O
very	O	O
sure	O	O
he	B-PERX	O
will	O	O
always	O	O
like	O	O
going	O	O
to	O	O
Randalls	B-PERSON	O
,	O	O
because	O	O
of	O	O
his	B-PERX	O
daughter	I-PERX	O
's	O	O
being	O	O
housemaid	O	O
there	O	O
.	O	O
I	B-PERX	O
only	O	O
doubt	O	O
whether	O	O
he	B-PERX	O
will	O	O
ever	O	O
take	O	O
us	B-PERX	O
anywhere	O	O
else	O	O
.	O	O
That	O	O
was	O	O
your	O	O
doing	O	O
,	O	O
papa	B-PERX	O
.	O	O
You	B-PERX	O
got	O	O
Hannah	B-PERSON	O
that	O	O
good	O	O
place	O	O
.	O	O
Nobody	B-PERX	O
thought	O	O
of	O	O
Hannah	B-PERSON	O
till	O	O
you	B-PERX	O
mentioned	O	O
her	B-PERX	O
--	O	O
James	B-PERSON	O
is	O	O
so	O	O
obliged	O	O
to	O	O
you	B-PERX	O
!	O	O
”	O	O
“	O	O
I	B-PERX	O
am	O	O
very	O	O
glad	O	O
I	B-PERX	O
did	O	O
think	O	O
of	O	O
her	B-PERX	O
.	O	O
It	O	O
was	O	O
very	O	O
lucky	O	O
,	O	O
for	O	O
I	B-PERX	O
would	O	O
not	O	O
have	O	O
had	O	O
poor	O	O
James	B-PERSON	O
think	O	O
himself	B-PERX	O
slighted	O	O
upon	O	O
any	O	O
account	O	O
;	O	O
and	O	O
I	B-PERX	O
am	O	O
sure	O	O
she	B-PERX	O
will	O	O
make	O	O
a	B-PERX	O
very	I-PERX	O
good	I-PERX	O
servant	I-PERX	O
:	O	O
she	B-PERX	O
is	O	O
a	B-PERX	O
civil	I-PERX	O
,	I-PERX	O
pretty	I-PERX	O
-	I-PERX	O
spoken	I-PERX	O
girl	I-PERX	O
;	O	O
I	B-PERX	O
have	O	O
a	O	O
great	O	O
opinion	O	O
of	O	O
her	B-PERX	O
.	O	O
Whenever	O	O
I	B-PERX	O
see	O	O
her	B-PERX	O
,	O	O
she	B-PERX	O
always	O	O
curtseys	O	O
and	O	O
asks	O	O
me	B-PERX	O
how	O	O
I	B-PERX	O
do	O	O
,	O	O
in	O	O
a	O	O
very	O	O
pretty	O	O
manner	O	O
;	O	O
and	O	O
when	O	O
you	B-PERX	O
have	O	O
had	O	O
her	B-PERX	O
here	O	O
to	O	O
do	O	O
needlework	O	O
,	O	O
I	B-PERX	O
observe	O	O
she	B-PERX	O
always	O	O
turns	O	O
the	O	O
lock	O	O
of	O	O
the	O	O
door	O	O
the	O	O
right	O	O
way	O	O
and	O	O
never	O	O
bangs	O	O
it	O	O
.	O	O
I	B-PERX	O
am	O	O
sure	O	O
she	B-PERX	O
will	O	O
be	O	O
an	B-PERX	O
excellent	I-PERX	O
servant	I-PERX	O
;	O	O
and	O	O
it	O	O
will	O	O
be	O	O
a	O	O
great	O	O
comfort	O	O
to	O	O
poor	O	O
Miss	O	O
Taylor	B-PERSON	O
to	O	O
have	O	O
somebody	B-PERX	O
about	O	O
her	B-PERX	O
that	O	O
she	B-PERX	O
is	O	O
used	O	O
to	O	O
see	O	O
.	O	O
Whenever	O	O
James	B-PERSON	O
goes	O	O
over	O	O
to	O	O
see	O	O
his	B-PERX	O
daughter	I-PERX	O
,	O	O
you	B-PERX	O
know	O	O
,	O	O
she	B-PERX	O
will	O	O
be	O	O
hearing	O	O
of	O	O
us	B-PERX	O
.	O	O
He	B-PERX	O
will	O	O
be	O	O
able	O	O
to	O	O
tell	O	O
her	B-PERX	O
how	O	O
we	B-PERX	O
all	I-PERX	O
are	O	O
.	O	O
”	O	O
Emma	B-PERSON	O
spared	O	O
no	O	O
exertions	O	O
to	O	O
maintain	O	O
this	O	O
happier	O	O
flow	O	O
of	O	O
ideas	O	O
,	O	O
and	O	O
hoped	O	O
,	O	O
by	O	O
the	O	O
help	O	O
of	O	O
backgammon	O	O
,	O	O
to	O	O
get	O	O
her	B-PERX	O
father	I-PERX	O
tolerably	O	O
through	O	O
the	O	O
evening	O	O
,	O	O
and	O	O
be	O	O
attacked	O	O
by	O	O
no	O	O
regrets	O	O
but	O	O
her	B-PERX	O
own	O	O
.	O	O
The	O	O
backgammon	O	O
-	O	O
table	O	O
was	O	O
placed	O	O
;	O	O
but	O	O
a	B-PERX	O
visitor	I-PERX	O
immediately	O	O
afterwards	O	O
walked	O	O
in	O	O
and	O	O
made	O	O
it	O	O
unnecessary	O	O
.	O	O
Mr.	O	O
Knightley	B-PERSON	O
,	O	O
a	B-PERX	O
sensible	I-PERX	O
man	I-PERX	O
about	O	O
seven	O	O
or	O	O
eight	O	O
-	O	O
and	O	O
-	O	O
thirty	O	O
,	O	O
was	O	O
not	O	O
only	O	O
a	B-PERX	O
very	I-PERX	O
old	I-PERX	O
and	I-PERX	O
intimate	I-PERX	O
friend	I-PERX	O
of	I-PERX	O
the	I-PERX	O
family	I-PERX	O
,	O	O
but	O	O
particularly	O	O
connected	O	O
with	O	O
it	B-PERX	O
,	O	O
as	O	O
the	B-PERX	O
elder	I-PERX	O
brother	I-PERX	O
of	I-PERX	O
Isabella	I-PERX	B-PERSON
's	I-PERX	O
husband	I-PERX	O
.	O	O
He	B-PERX	O
lived	O	O
about	O	O
a	O	O
mile	O	O
from	O	O
Highbury	O	O
,	O	O
was	O	O
a	B-PERX	O
frequent	I-PERX	O
visitor	I-PERX	O
,	O	O
and	O	O
always	O	O
welcome	O	O
,	O	O
and	O	O
at	O	O
this	O	O
time	O	O
more	O	O
