original_word	ner	m_ner
ocean	I-PERX	O
reveries	I-PERX	O
.	O	O
Some	B-PERX	O
leaning	O	O
against	O	O
the	O	O
spiles	O	O
;	O	O
some	B-PERX	O
seated	O	O
upon	O	O
the	O	O
pier	O	O
-	O	O
heads	O	O
;	O	O
some	B-PERX	O
looking	O	O
over	O	O
the	O	O
bulwarks	O	O
of	O	O
ships	O	O
from	O	O
China	O	O
;	O	O
some	B-PERX	O
high	O	O
aloft	O	O
in	O	O
the	O	O
rigging	O	O
,	O	O
as	O	O
if	O	O
striving	O	O
to	O	O
get	O	O
a	O	O
still	O	O
better	O	O
seaward	O	O
peep	O	O
.	O	O
But	O	O
these	B-PERX	O
are	O	O
all	O	O
landsmen	B-PERX	O
;	I-PERX	O
of	I-PERX	O
week	I-PERX	O
days	I-PERX	O
pent	I-PERX	O
up	I-PERX	O
in	I-PERX	O
lath	I-PERX	O
and	I-PERX	O
plaster	I-PERX	O
--	I-PERX	O
tied	I-PERX	O
to	I-PERX	O
counters	I-PERX	O
,	I-PERX	O
nailed	I-PERX	O
to	I-PERX	O
benches	I-PERX	O
,	I-PERX	O
clinched	I-PERX	O
to	I-PERX	O
desks	I-PERX	O
.	O	O
How	O	O
then	O	O
is	O	O
this	O	O
?	O	O
Are	O	O
the	O	O
green	O	O
fields	O	O
gone	O	O
?	O	O
What	O	O
do	O	O
they	B-PERX	O
here	O	O
?	O	O
But	O	O
look	O	O
!	O	O
here	O	O
come	O	O
more	O	O
crowds	B-PERX	O
,	B-PERX	O
pacing	I-PERX	O
straight	I-PERX	O
for	I-PERX	O
the	I-PERX	O
water	I-PERX	O
,	I-PERX	O
and	I-PERX	O
seemingly	I-PERX	O
bound	I-PERX	O
for	I-PERX	O
a	I-PERX	O
dive	I-PERX	O
.	O	O
Strange	O	O
!	O	O
Nothing	O	O
will	O	O
content	O	O
them	B-PERX	O
but	O	O
the	O	O
extremest	O	O
limit	O	O
of	O	O
the	O	O
land	O	O
;	O	O
loitering	O	O
under	O	O
the	O	O
shady	O	O
lee	O	O
of	O	O
yonder	O	O
warehouses	O	O
will	O	O
not	O	O
suffice	O	O
.	O	O
No	O	O
.	O	O
They	B-PERX	O
must	O	O
get	O	O
just	O	O
as	O	O
nigh	O	O
the	O	O
water	O	O
as	O	O
they	B-PERX	O
possibly	O	O
can	O	O
without	O	O
falling	O	O
in	O	O
.	O	O
And	O	O
there	O	O
they	B-PERX	O
stand	O	O
--	O	O
miles	O	O
of	O	O
them	B-PERX	O
--	O	O
leagues	B-PERX	O
.	O	O
Inlanders	B-PERX	O
all	O	O
,	O	O
they	B-PERX	O
come	O	O
from	O	O
lanes	O	O
and	O	O
alleys	O	O
,	O	O
streets	O	O
and	O	O
avenues	O	O
--	O	O
north	O	O
,	O	O
east	O	O
,	O	O
south	O	O
,	O	O
and	O	O
west	O	O
.	O	O
Yet	O	O
here	O	O
they	B-PERX	O
all	O	O
unite	O	O
.	O	O
Tell	O	O
me	B-PERX	O
,	O	O
does	O	O
the	O	O
magnetic	O	O
virtue	O	O
of	O	O
the	O	O
needles	O	O
of	O	O
the	O	O
compasses	O	O
of	O	O
all	O	O
those	O	O
ships	O	O
attract	O	O
them	B-PERX	O
thither	O	O
?	O	O
Once	O	O
more	O	O
.	O	O
Say	O	O
you	B-PERX	O
are	O	O
in	O	O
the	O	O
country	O	O
;	O	O
in	O	O
some	O	O
high	O	O
land	O	O
of	O	O
lakes	O	O
.	O	O
Take	O	O
almost	O	O
any	O	O
path	O	O
you	B-PERX	O
please	O	O
,	O	O
and	O	O
ten	O	O
to	O	O
one	O	O
it	O	O
carries	O	O
you	B-PERX	O
down	O	O
in	O	O
a	O	O
dale	O	O
,	O	O
and	O	O
leaves	O	O
you	B-PERX	O
there	O	O
by	O	O
a	O	O
pool	O	O
in	O	O
the	O	O
stream	O	O
.	O	O
There	O	O
is	O	O
magic	O	O
in	O	O
it	O	O
.	O	O
Let	O	O
the	B-PERX	O
most	I-PERX	O
absent	I-PERX	O
-	I-PERX	O
minded	I-PERX	O
of	I-PERX	O
men	I-PERX	O
be	O	O
plunged	O	O
in	O	O
his	B-PERX	O
deepest	O	O
reveries	O	O
--	O	O
stand	O	O
that	B-PERX	O
man	I-PERX	O
on	O	O
his	B-PERX	O
legs	O	O
,	O	O
set	O	O
his	B-PERX	O
feet	O	O
a	O	O
-	O	O
going	O	O
,	O	O
and	O	O
he	B-PERX	O
will	O	O
infallibly	O	O
lead	O	O
you	B-PERX	O
to	O	O
water	O	O
,	O	O
if	O	O
water	O	O
there	O	O
be	O	O
in	O	O
all	O	O
that	O	O
region	O	O
.	O	O
Should	O	O
you	B-PERX	O
ever	O	O
be	O	O
athirst	O	O
in	O	O
the	O	O
great	O	O
American	O	O
desert	O	O
,	O	O
try	O	O
this	O	O
experiment	O	O
,	O	O
if	O	O
your	B-PERX	O
caravan	O	O
happen	O	O
to	O	O
be	O	O
supplied	O	O
with	O	O
a	B-PERX	O
metaphysical	I-PERX	O
professor	I-PERX	O
.	O	O
Yes	O	O
,	O	O
as	O	O
every	B-PERX	O
one	I-PERX	O
knows	O	O
,	O	O
meditation	O	O
and	O	O
water	O	O
are	O	O
wedded	O	O
for	O	O
ever	O	O
.	O	O
But	O	O
here	O	O
is	O	O
an	B-PERX	O
artist	I-PERX	O
.	O	O
He	B-PERX	O
desires	O	O
to	O	O
paint	O	O
you	B-PERX	O
the	O	O
dreamiest	O	O
,	O	O
shadiest	O	O
,	O	O
quietest	O	O
,	O	O
most	O	O
enchanting	O	O
bit	O	O
of	O	O
romantic	O	O
landscape	O	O
in	O	O
all	O	O
the	O	O
valley	O	O
of	O	O
the	O	O
Saco	O	O
.	O	O
What	O	O
is	O	O
the	O	O
chief	O	O
element	O	O
he	B-PERX	O
employs	O	O
?	O	O
There	O	O
stand	O	O
his	B-PERX	O
trees	O	O
,	O	O
each	O	O
with	O	O
a	O	O
hollow	O	O
trunk	O	O
,	O	O
as	O	O
if	O	O
a	B-PERX	O
hermit	I-PERX	O
and	O	O
a	O	O
crucifix	O	O
were	O	O
within	O	O
;	O	O
and	O	O
here	O	O
sleeps	O	O
his	B-PERX	O
meadow	O	O
,	O	O
and	O	O
there	O	O
sleep	O	O
his	B-PERX	O
cattle	O	O
;	O	O
and	O	O
up	O	O
from	O	O
yonder	O	O
cottage	O	O
goes	O	O
a	O	O
sleepy	O	O
smoke	O	O
.	O	O
Deep	O	O
into	O	O
distant	O	O
woodlands	O	O
winds	O	O
a	O	O
mazy	O	O
way	O	O
,	O	O
reaching	O	O
to	O	O
overlapping	O	O
spurs	O	O
of	O	O
mountains	O	O
bathed	O	O
in	O	O
their	O	O
hill	O	O
-	O	O
side	O	O
blue	O	O
.	O	O
But	O	O
though	O	O
the	O	O
picture	O	O
lies	O	O
thus	O	O
tranced	O	O
,	O	O
and	O	O
though	O	O
this	O	O
pine	O	O
-	O	O
tree	O	O
shakes	O	O
down	O	O
its	O	O
sighs	O	O
like	O	O
leaves	O	O
upon	O	O
this	O	O
shepherd	B-PERX	O
's	O	O
head	O	O
,	O	O
yet	O	O
all	O	O
were	O	O
vain	O	O
,	O	O
unless	O	O
the	B-PERX	O
shepherd	I-PERX	O
's	O	O
eye	O	O
were	O	O
fixed	O	O
upon	O	O
the	O	O
magic	O	O
stream	O	O
before	O	O
him	B-PERX	O
.	O	O
Go	O	O
visit	O	O
the	O	O
Prairies	O	O
in	O	O
June	O	O
,	O	O
when	O	O
for	O	O
scores	O	O
on	O	O
scores	O	O
of	O	O
miles	O	O
you	B-PERX	O
wade	O	O
knee	O	O
-	O	O
deep	O	O
among	O	O
Tiger	O	O
-	O	O
lilies	O	O
--	O	O
what	O	O
is	O	O
the	O	O
one	O	O
charm	O	O
wanting	O	O
?	O	O
--	O	O
Water	O	O
there	O	O
is	O	O
not	O	O
a	O	O
drop	O	O
of	O	O
water	O	O
there	O	O
!	O	O
Were	O	O
Niagara	O	O
but	O	O
a	O	O
cataract	O	O
of	O	O
sand	O	O
,	O	O
would	O	O
you	B-PERX	O
travel	O	O
your	B-PERX	O
thousand	O	O
miles	O	O
to	O	O
see	O	O
it	O	O
?	O	O
Why	O	O
did	O	O
the	B-PERX	O
poor	I-PERX	O
poet	I-PERX	O
of	I-PERX	O
Tennessee	I-PERX	O
,	O	O
upon	O	O
suddenly	O	O
receiving	O	O
two	O	O
handfuls	O	O
of	O	O
silver	O	O
,	O	O
deliberate	O	O
whether	O	O
to	O	O
buy	O	O
him	O	O
a	O	O
coat	O	O
,	O	O
which	O	O
he	O	O
sadly	O	O
needed	O	O
,	O	O
or	O	O
invest	O	O
his	O	O
money	O	O
in	O	O
a	O	O
pedestrian	O	O
trip	O	O
to	O	O
Rockaway	O	O
Beach	O	O
?	O	O
Why	O	O
is	O	O
almost	O	O
every	B-PERX	O
robust	I-PERX	O
healthy	I-PERX	O
boy	I-PERX	O
with	I-PERX	O
a	I-PERX	O
robust	I-PERX	O
healthy	I-PERX	O
soul	I-PERX	O
in	I-PERX	O
him	I-PERX	O
,	O	O
at	O	O
some	O	O
time	O	O
or	O	O
other	O	O
crazy	O	O
to	O	O
go	O	O
to	O	O
sea	O	O
?	O	O
Why	O	O
upon	O	O
your	B-PERX	O
first	O	O
voyage	O	O
as	O	O
a	B-PERX	O
passenger	I-PERX	O
,	O	O
did	O	O
you	B-PERX	O
yourself	B-PERX	O
feel	O	O
such	O	O
a	O	O
mystical	O	O
vibration	O	O
,	O	O
when	O	O
first	O	O
told	O	O
that	O	O
you	B-PERX	O
and	O	O
your	B-PERX	O
ship	O	O
were	O	O
now	O	O
out	O	O
of	O	O
sight	O	O
of	O	O
land	O	O
?	O	O
Why	O	O
did	O	O
the	B-PERX	O
old	I-PERX	O
Persians	I-PERX	O
hold	O	O
the	O	O
sea	O	O
holy	O	O
?	O	O
Why	O	O
did	O	O
the	B-PERX	O
Greeks	I-PERX	O
give	O	O
it	O	O
a	O	O
separate	O	O
deity	O	O
,	O	O
and	O	O
own	O	O
brother	B-PERX	O
of	I-PERX	O
Jove	I-PERX	B-PERSON
?	O	O
Surely	O	O
all	O	O
this	O	O
is	O	O
not	O	O
without	O	O
meaning	O	O
.	O	O
And	O	O
still	O	O
deeper	O	O
the	O	O
meaning	O	O
of	O	O
that	O	O
story	O	O
of	O	O
Narcissus	O	O
,	O	O
who	B-PERX	O
because	O	O
he	B-PERX	O
could	O	O
not	O	O
grasp	O	O
the	O	O
tormenting	O	O
,	O	O
mild	O	O
image	O	O
he	B-PERX	O
saw	O	O
in	O	O
the	O	O
fountain	O	O
,	O	O
plunged	O	O
into	O	O
it	O	O
and	O	O
was	O	O
drowned	O	O
.	O	O
But	O	O
that	O	O
same	O	O
image	O	O
,	O	O
we	B-PERX	O
ourselves	B-PERX	O
see	O	O
in	O	O
all	O	O
rivers	O	O
and	O	O
oceans	O	O
.	O	O
It	O	O
is	O	O
the	O	O
image	O	O
of	O	O
the	O	O
ungraspable	O	O
phantom	O	O
of	O	O
life	O	O
;	O	O
and	O	O
this	O	O
is	O	O
the	O	O
key	O	O
to	O	O
it	O	O
all	O	O
.	O	O
Now	O	O
,	O	O
when	O	O
I	B-PERX	O
say	O	O
that	O	O
I	B-PERX	O
am	O	O
in	O	O
the	O	O
habit	O	O
of	O	O
going	O	O
to	O	O
sea	O	O
whenever	O	O
I	B-PERX	O
begin	O	O
to	O	O
grow	O	O
hazy	O	O
about	O	O
the	O	O
eyes	O	O
,	O	O
and	O	O
begin	O	O
to	O	O
be	O	O
over	O	O
conscious	O	O
of	O	O
my	B-PERX	O
lungs	O	O
,	O	O
I	B-PERX	O
do	O	O
not	O	O
mean	O	O
to	O	O
have	O	O
it	O	O
inferred	O	O
that	O	O
I	B-PERX	O
ever	O	O
go	O	O
to	O	O
sea	O	O
as	O	O
a	B-PERX	O
passenger	I-PERX	O
.	O	O
For	O	O
to	O	O
go	O	O
as	O	O
a	B-PERX	O
passenger	I-PERX	O
you	B-PERX	O
must	O	O
needs	O	O
have	O	O
a	O	O
purse	O	O
,	O	O
and	O	O
a	O	O
purse	O	O
is	O	O
but	O	O
a	O	O
rag	O	O
unless	O	O
you	B-PERX	O
have	O	O
something	O	O
in	O	O
it	O	O
.	O	O
Besides	O	O
,	O	O
passengers	B-PERX	O
get	O	O
sea	O	O
-	O	O
sick	O	O
--	O	O
grow	O	O
quarrelsome	O	O
--	O	O
do	O	O
n't	O	O
sleep	O	O
of	O	O
nights	O	O
--	O	O
do	O	O
not	O	O
enjoy	O	O
themselves	B-PERX	O
much	O	O
,	O	O
as	O	O
a	O	O
general	O	O
thing	O	O
;	O	O
--	O	O
no	O	O
,	O	O
I	B-PERX	O
never	O	O
go	O	O
as	O	O
a	B-PERX	O
passenger	I-PERX	O
;	O	O
nor	O	O
,	O	O
though	O	O
I	B-PERX	O
am	O	O
something	O	O
of	O	O
a	O	O
salt	O	O
,	O	O
do	O	O
I	B-PERX	O
ever	O	O
go	O	O
to	O	O
sea	O	O
as	O	O
a	B-PERX	O
Commodore	I-PERX	O
,	O	O
or	O	O
a	B-PERX	O
Captain	I-PERX	O
,	O	O
or	O	O
a	B-PERX	O
Cook	I-PERX	O
.	O	O
I	B-PERX	O
abandon	O	O
the	O	O
glory	O	O
and	O	O
distinction	O	O
of	O	O
such	O	O
offices	O	O
to	O	O
those	B-PERX	O
who	I-PERX	O
like	I-PERX	O
them	I-PERX	O
.	O	O
For	O	O
my	B-PERX	O
part	O	O
,	O	O
I	B-PERX	O
abominate	O	O
all	O	O
honorable	O	O
respectable	O	O
toils	O	O
,	O	O
trials	O	O
,	O	O
and	O	O
tribulations	O	O
of	O	O
every	O	O
kind	O	O
whatsoever	O	O
.	O	O
It	O	O
is	O	O
quite	O	O
as	O	O
much	O	O
as	O	O
I	B-PERX	O
can	O	O
do	O	O
to	O	O
take	O	O
care	O	O
of	O	O
myself	B-PERX	O
,	O	O
without	O	O
taking	O	O
care	O	O
of	O	O
ships	O	O
,	O	O
barques	O	O
,	O	O
brigs	O	O
,	O	O
schooners	O	O
,	O	O
and	O	O
what	O	O
not	O	O
.	O	O
And	O	O
as	O	O
for	O	O
going	O	O
as	O	O
cook	B-PERX	O
,	O	O
--	O	O
though	O	O
I	B-PERX	O
confess	O	O
there	O	O
is	O	O
considerable	O	O
glory	O	O
in	O	O
that	O	O
,	O	O
a	B-PERX	O
cook	I-PERX	O
being	O	O
a	O	O
sort	O	O
of	O	O
officer	O	O
on	O	O
ship	O	O
-	O	O
board	O	O
--	O	O
yet	O	O
,	O	O
somehow	O	O
,	O	O
I	B-PERX	O
never	O	O
fancied	O	O
broiling	O	O
fowls	O	O
;	O	O
--	O	O
though	O	O
once	O	O
broiled	O	O
,	O	O
judiciously	O	O
buttered	O	O
,	O	O
and	O	O
judgmatically	O	O
salted	O	O
and	O	O
peppered	O	O
,	O	O
there	O	O
is	O	O
no	B-PERX	O
one	I-PERX	O
who	I-PERX	O
will	O	O
speak	O	O
more	O	O
respectfully	O	O
,	O	O
not	O	O
to	O	O
say	O	O
reverentially	O	O
,	O	O
of	O	O
a	O	O
broiled	O	O
fowl	O	O
than	O	O
I	B-PERX	O
will	O	O
.	O	O
It	O	O
is	O	O
out	O	O
of	O	O
the	O	O
idolatrous	O	O
dotings	O	O
of	O	O
the	B-PERX	O
old	I-PERX	O
Egyptians	I-PERX	O
upon	O	O
broiled	O	O
ibis	O	O
and	O	O
roasted	O	O
river	O	O
horse	O	O
,	O	O
that	O	O
you	B-PERX	O
see	O	O
the	O	O
mummies	O	O
of	O	O
those	O	O
creatures	O	O
in	O	O
their	B-PERX	O
huge	O	O
bakehouses	O	O
the	O	O
pyramids	O	O
.	O	O
No	O	O
,	O	O
when	O	O
I	B-PERX	O
go	O	O
to	O	O
sea	O	O
,	O	O
I	B-PERX	O
go	O	O
as	O	O
a	B-PERX	O
simple	I-PERX	O
sailor	I-PERX	O
,	O	O
right	O	O
before	O	O
the	O	O
mast	O	O
,	O	O
plumb	O	O
down	O	O
into	O	O
the	O	O
fore	O	O
-	O	O
castle	O	O
,	O	O
aloft	O	O
there	O	O
to	O	O
the	O	O
royal	O	O
mast	O	O
-	O	O
head	O	O
.	O	O
True	O	O
,	O	O
they	B-PERX	O
rather	O	O
order	O	O
me	B-PERX	O
about	O	O
some	O	O
,	O	O
and	O	O
make	O	O
me	B-PERX	O
jump	O	O
from	O	O
spar	O	O
to	O	O
spar	O	O
,	O	O
like	O	O
a	O	O
grasshopper	O	O
in	O	O
a	O	O
May	O	O
meadow	O	O
.	O	O
And	O	O
at	O	O
first	O	O
,	O	O
this	O	O
sort	O	O
of	O	O
thing	O	O
is	O	O
unpleasant	O	O
enough	O	O
.	O	O
It	O	O
touches	O	O
one	O	O
's	O	O
sense	O	O
of	O	O
honor	O	O
,	O	O
particularly	O	O
if	O	O
you	B-PERX	O
come	O	O
of	O	O
an	B-PERX	O
old	I-PERX	O
established	I-PERX	O
family	I-PERX	O
in	O	O
the	O	O
land	O	O
,	O	O
the	O	O
Van	B-PERSON	O
Rensselaers	I-PERSON	O
,	O	O
or	O	O
Randolphs	B-PERSON	O
,	O	O
or	O	O
Hardicanutes	B-PERSON	O
.	O	O
And	O	O
more	O	O
than	O	O
all	O	O
,	O	O
if	O	O
just	O	O
previous	O	O
to	O	O
putting	O	O
your	B-PERX	O
hand	O	O
into	O	O
the	O	O
tar	O	O
-	O	O
pot	O	O
,	O	O
you	B-PERX	O
have	O	O
been	O	O
lording	O	O
it	O	O
as	O	O
a	B-PERX	O
country	I-PERX	O
schoolmaster	I-PERX	O
,	O	O
making	O	O
the	B-PERX	O
tallest	I-PERX	O
boys	I-PERX	O
stand	O	O
in	O	O
awe	O	O
of	O	O
you	B-PERX	O
.	O	O
The	O	O
transition	O	O
is	O	O
a	O	O
keen	O	O
one	O	O
,	O	O
I	B-PERX	O
assure	O	O
you	B-PERX	O
,	O	O
from	O	O
a	B-PERX	O
schoolmaster	I-PERX	O
to	O	O
a	B-PERX	O
sailor	I-PERX	O
,	O	O
and	O	O
requires	O	O
a	O	O
strong	O	O
decoction	O	O
of	O	O
Seneca	B-PERSON	O
and	O	O
the	B-PERX	O
Stoics	I-PERX	O
to	O	O
enable	O	O
you	B-PERX	O
to	O	O
grin	O	O
and	O	O
bear	O	O
it	O	O
.	O	O
But	O	O
even	O	O
this	O	O
wears	O	O
off	O	O
in	O	O
time	O	O
.	O	O
What	O	O
of	O	O
it	O	O
,	O	O
if	O	O
some	O	O
old	B-PERX	O
hunks	I-PERX	O
of	I-PERX	O
a	I-PERX	O
sea	I-PERX	O
-	I-PERX	O
captain	I-PERX	O
orders	O	O
me	B-PERX	O
to	O	O
get	O	O
a	O	O
broom	O	O
and	O	O
sweep	O	O
down	O	O
the	O	O
decks	O	O
?	O	O
What	O	O
does	O	O
that	O	O
indignity	O	O
amount	O	O
to	O	O
,	O	O
weighed	O	O
,	O	O
I	B-PERX	O
mean	O	O
,	O	O
in	O	O
the	O	O
scales	O	O
of	O	O
the	O	O
New	O	O
Testament	O	O
?	O	O
Do	O	O
you	B-PERX	O
think	O	O
the	B-PERX	O
archangel	I-PERX	O
Gabriel	I-PERX	B-PERSON
thinks	O	O
anything	O	O
the	O	O
less	O	O
of	O	O
me	B-PERX	O
,	O	O
because	O	O
I	B-PERX	O
promptly	O	O
and	O	O
respectfully	O	O
obey	O	O
that	O	O
old	B-PERX	O
hunks	I-PERX	O
in	O	O
that	O	O
particular	O	O
instance	O	O
?	O	O
Who	O	O
ai	O	O
n't	O	O
a	B-PERX	O
slave	I-PERX	O
?	O	O
Tell	O	O
me	B-PERX	O
that	O	O
.	O	O
Well	O	O
,	O	O
then	O	O
,	O	O
however	O	O
the	B-PERX	O
old	I-PERX	O
sea	I-PERX	O
-	I-PERX	O
captains	I-PERX	O
may	O	O
order	O	O
me	B-PERX	O
about	O	O
--	O	O
however	O	O
they	B-PERX	O
may	O	O
thump	O	O
and	O	O
punch	O	O
me	B-PERX	O
about	O	O
,	O	O
I	B-PERX	O
have	O	O
the	O	O
satisfaction	O	O
of	O	O
knowing	O	O
that	O	O
it	O	O
is	O	O
all	O	O
right	O	O
;	O	O
that	O	O
everybody	B-PERX	O
else	I-PERX	O
is	O	O
one	O	O
way	O	O
or	O	O
other	O	O
served	O	O
in	O	O
much	O	O
the	O	O
same	O	O
way	O	O
--	O	O
either	O	O
in	O	O
a	O	O
physical	O	O
or	O	O
metaphysical	O	O
point	O	O
of	O	O
view	O	O
,	O	O
that	O	O
is	O	O
;	O	O
and	O	O
so	O	O
the	O	O
universal	O	O
thump	O	O
is	O	O
passed	O	O
round	O	O
,	O	O
and	O	O
all	O	O
hands	O	O
should	O	O
rub	O	O
each	B-PERX	O
other	I-PERX	O
's	O	O
shoulder	O	O
-	O	O
blades	O	O
,	O	O
and	O	O
be	O	O
content	O	O
.	O	O
Again	O	O
,	O	O
I	B-PERX	O
always	O	O
go	O	O
to	O	O
sea	O	O
as	O	O
a	B-PERX	O
sailor	I-PERX	O
,	O	O
because	O	O
they	B-PERX	O
make	O	O
a	O	O
point	O	O
of	O	O
paying	O	O
me	B-PERX	O
for	O	O
my	O	O
trouble	O	O
,	O	O
whereas	O	O
they	B-PERX	O
never	O	O
pay	O	O
passengers	B-PERX	O
a	O	O
single	O	O
penny	O	O
that	O	O
I	B-PERX	O
ever	O	O
heard	O	O
of	O	O
.	O	O
On	O	O
the	O	O
contrary	O	O
,	O	O
passengers	B-PERX	O
themselves	B-PERX	O
must	O	O
pay	O	O
.	O	O
And	O	O
there	O	O
is	O	O
all	O	O
the	O	O
difference	O	O
in	O	O
the	O	O
world	O	O
between	O	O
paying	O	O
and	O	O
being	O	O
paid	O	O
.	O	O
The	O	O
act	O	O
of	O	O
paying	O	O
is	O	O
perhaps	O	O
the	O	O
most	O	O
uncomfortable	O	O
infliction	O	O
that	O	O
the	B-PERX	O
two	I-PERX	O
orchard	I-PERX	O
thieves	I-PERX	O
entailed	O	O
upon	O	O
us	B-PERX	O
.	O	O
But	O	O
being	O	O
paid	O	O
,	O	O
--	O	O
what	O	O
will	O	O
compare	O	O
with	O	O
it	O	O
?	O	O
The	O	O
urbane	O	O
activity	O	O
with	O	O
which	O	O
a	B-PERX	O
man	I-PERX	O
receives	O	O
money	O	O
is	O	O
really	O	O
marvellous	O	O
,	O	O
considering	O	O
that	O	O
we	B-PERX	O
so	O	O
earnestly	O	O
believe	O	O
money	O	O
to	O	O
be	O	O
the	O	O
root	O	O
of	O	O
all	O	O
earthly	O	O
ills	O	O
,	O	O
and	O	O
that	O	O
on	O	O
no	O	O
account	O	O
can	O	O
