original_word	ner	m_ner
Szekelys	B-PERX	O
in	I-PERX	O
the	I-PERX	O
East	I-PERX	O
and	I-PERX	O
North	I-PERX	O
.	O	O
I	B-PERX	O
am	O	O
going	O	O
among	O	O
the	O	O
latter	O	O
,	O	O
who	O	O
claim	O	O
to	O	O
be	O	O
descended	O	O
from	O	O
Attila	B-PERSON	O
and	O	O
the	B-PERX	O
Huns	I-PERX	O
.	O	O
This	O	O
may	O	O
be	O	O
so	O	O
,	O	O
for	O	O
when	O	O
the	B-PERX	O
Magyars	I-PERX	O
conquered	O	O
the	O	O
country	O	O
in	O	O
the	O	O
eleventh	O	O
century	O	O
they	B-PERX	O
found	O	O
the	B-PERX	O
Huns	I-PERX	O
settled	O	O
in	O	O
it	O	O
.	O	O
I	B-PERX	O
read	O	O
that	O	O
every	O	O
known	O	O
superstition	O	O
in	O	O
the	O	O
world	O	O
is	O	O
gathered	O	O
into	O	O
the	O	O
horseshoe	O	O
of	O	O
the	O	O
Carpathians	O	O
,	O	O
as	O	O
if	O	O
it	O	O
were	O	O
the	O	O
centre	O	O
of	O	O
some	O	O
sort	O	O
of	O	O
imaginative	O	O
whirlpool	O	O
;	O	O
if	O	O
so	O	O
my	O	O
stay	O	O
may	O	O
be	O	O
very	O	O
interesting	O	O
.	O	O
(	O	O
_	O	O
Mem	O	O
.	O	O
_	O	O
,	O	O
I	O	O
must	O	O
ask	O	O
the	B-PERSON	O
Count	I-PERSON	O
all	O	O
about	O	O
them	O	O
.	O	O
)	O	O
I	B-PERX	O
did	O	O
not	O	O
sleep	O	O
well	O	O
,	O	O
though	O	O
my	O	O
bed	O	O
was	O	O
comfortable	O	O
enough	O	O
,	O	O
for	O	O
I	B-PERX	O
had	O	O
all	O	O
sorts	O	O
of	O	O
queer	O	O
dreams	O	O
.	O	O
There	O	O
was	O	O
a	O	O
dog	O	O
howling	O	O
all	O	O
night	O	O
under	O	O
my	O	O
window	O	O
,	O	O
which	O	O
may	O	O
have	O	O
had	O	O
something	O	O
to	O	O
do	O	O
with	O	O
it	O	O
;	O	O
or	O	O
it	O	O
may	O	O
have	O	O
been	O	O
the	O	O
paprika	O	O
,	O	O
for	O	O
I	B-PERX	O
had	O	O
to	O	O
drink	O	O
up	O	O
all	O	O
the	O	O
water	O	O
in	O	O
my	O	O
carafe	O	O
,	O	O
and	O	O
was	O	O
still	O	O
thirsty	O	O
.	O	O
Towards	O	O
morning	O	O
I	B-PERX	O
slept	O	O
and	O	O
was	O	O
wakened	O	O
by	O	O
the	O	O
continuous	O	O
knocking	O	O
at	O	O
my	O	O
door	O	O
,	O	O
so	O	O
I	B-PERX	O
guess	O	O
I	B-PERX	O
must	O	O
have	O	O
been	O	O
sleeping	O	O
soundly	O	O
then	O	O
.	O	O
I	B-PERX	O
had	O	O
for	O	O
breakfast	O	O
more	O	O
paprika	O	O
,	O	O
and	O	O
a	O	O
sort	O	O
of	O	O
porridge	O	O
of	O	O
maize	O	O
flour	O	O
which	O	O
they	B-PERX	O
said	O	O
was	O	O
"	O	O
mamaliga	O	O
,	O	O
"	O	O
and	O	O
egg	O	O
-	O	O
plant	O	O
stuffed	O	O
with	O	O
forcemeat	O	O
,	O	O
a	O	O
very	O	O
excellent	O	O
dish	O	O
,	O	O
which	O	O
they	B-PERX	O
call	O	O
"	O	O
impletata	O	O
.	O	O
"	O	O
(	O	O
_	O	O
Mem	O	O
.	O	O
_	O	O
,	O	O
get	O	O
recipe	O	O
for	O	O
this	O	O
also	O	O
.	O	O
)	O	O
I	B-PERX	O
had	O	O
to	O	O
hurry	O	O
breakfast	O	O
,	O	O
for	O	O
the	O	O
train	O	O
started	O	O
a	O	O
little	O	O
before	O	O
eight	O	O
,	O	O
or	O	O
rather	O	O
it	O	O
ought	O	O
to	O	O
have	O	O
done	O	O
so	O	O
,	O	O
for	O	O
after	O	O
rushing	O	O
to	O	O
the	O	O
station	O	O
at	O	O
7:30	O	O
I	B-PERX	O
had	O	O
to	O	O
sit	O	O
in	O	O
the	O	O
carriage	O	O
for	O	O
more	O	O
than	O	O
an	O	O
hour	O	O
before	O	O
we	B-PERX	O
began	O	O
to	O	O
move	O	O
.	O	O
It	O	O
seems	O	O
to	O	O
me	B-PERX	O
that	O	O
the	O	O
further	O	O
east	O	O
you	O	O
go	O	O
the	O	O
more	O	O
unpunctual	O	O
are	O	O
the	O	O
trains	O	O
.	O	O
What	O	O
ought	O	O
they	O	O
to	O	O
be	O	O
in	O	O
China	O	O
?	O	O
All	O	O
day	O	O
long	O	O
we	B-PERX	O
seemed	O	O
to	O	O
dawdle	O	O
through	O	O
a	O	O
country	O	O
which	O	O
was	O	O
full	O	O
of	O	O
beauty	O	O
of	O	O
every	O	O
kind	O	O
.	O	O
Sometimes	O	O
we	B-PERX	O
saw	O	O
little	O	O
towns	O	O
or	O	O
castles	O	O
on	O	O
the	O	O
top	O	O
of	O	O
steep	O	O
hills	O	O
such	O	O
as	O	O
we	B-PERX	O
see	O	O
in	O	O
old	O	O
missals	O	O
;	O	O
sometimes	O	O
we	B-PERX	O
ran	O	O
by	O	O
rivers	O	O
and	O	O
streams	O	O
which	O	O
seemed	O	O
from	O	O
the	O	O
wide	O	O
stony	O	O
margin	O	O
on	O	O
each	O	O
side	O	O
of	O	O
them	O	O
to	O	O
be	O	O
subject	O	O
to	O	O
great	O	O
floods	O	O
.	O	O
It	O	O
takes	O	O
a	O	O
lot	O	O
of	O	O
water	O	O
,	O	O
and	O	O
running	O	O
strong	O	O
,	O	O
to	O	O
sweep	O	O
the	O	O
outside	O	O
edge	O	O
of	O	O
a	O	O
river	O	O
clear	O	O
.	O	O
At	O	O
every	O	O
station	O	O
there	O	O
were	O	O
groups	B-PERX	O
of	I-PERX	O
people	I-PERX	O
,	O	O
sometimes	O	O
crowds	B-PERX	O
,	O	O
and	O	O
in	O	O
all	O	O
sorts	O	O
of	O	O
attire	O	O
.	O	O
Some	O	O
of	O	O
them	B-PERX	O
were	O	O
just	O	O
like	O	O
the	B-PERX	O
peasants	I-PERX	O
at	O	O
home	O	O
or	O	O
those	O	O
I	B-PERX	O
saw	O	O
coming	O	O
through	O	O
France	O	O
and	O	O
Germany	O	O
,	O	O
with	O	O
short	O	O
jackets	O	O
and	O	O
round	O	O
hats	O	O
and	O	O
home	O	O
-	O	O
made	O	O
trousers	O	O
;	O	O
but	O	O
others	B-PERX	O
were	O	O
very	O	O
picturesque	O	O
.	O	O
The	B-PERX	O
women	I-PERX	O
looked	O	O
pretty	O	O
,	O	O
except	O	O
when	O	O
you	B-PERX	O
got	O	O
near	O	O
them	O	O
,	O	O
but	O	O
they	B-PERX	O
were	O	O
very	O	O
clumsy	O	O
about	O	O
the	O	O
waist	O	O
.	O	O
They	B-PERX	O
had	O	O
all	O	O
full	O	O
white	O	O
sleeves	O	O
of	O	O
some	O	O
kind	O	O
or	O	O
other	O	O
,	O	O
and	O	O
most	O	O
of	O	O
them	B-PERX	O
had	O	O
big	O	O
belts	O	O
with	O	O
a	O	O
lot	O	O
of	O	O
strips	O	O
of	O	O
something	O	O
fluttering	O	O
from	O	O
them	O	O
like	O	O
the	O	O
dresses	O	O
in	O	O
a	O	O
ballet	O	O
,	O	O
but	O	O
of	O	O
course	O	O
there	O	O
were	O	O
petticoats	O	O
under	O	O
them	O	O
.	O	O
The	B-PERX	O
strangest	I-PERX	O
figures	I-PERX	O
we	O	O
saw	O	O
were	O	O
the	B-PERX	O
Slovaks	I-PERX	O
,	I-PERX	O
who	I-PERX	O
were	I-PERX	O
more	I-PERX	O
barbarian	I-PERX	O
than	I-PERX	O
the	I-PERX	O
rest	I-PERX	O
,	I-PERX	O
with	I-PERX	O
their	I-PERX	O
big	I-PERX	O
cow	I-PERX	O
-	I-PERX	O
boy	I-PERX	O
hats	I-PERX	O
,	I-PERX	O
great	I-PERX	O
baggy	I-PERX	O
dirty	I-PERX	O
-	I-PERX	O
white	I-PERX	O
trousers	I-PERX	O
,	I-PERX	O
white	I-PERX	O
linen	I-PERX	O
shirts	I-PERX	O
,	I-PERX	O
and	I-PERX	O
enormous	I-PERX	O
heavy	I-PERX	O
leather	I-PERX	O
belts	I-PERX	O
,	I-PERX	O
nearly	I-PERX	O
a	I-PERX	O
foot	I-PERX	O
wide	I-PERX	O
,	I-PERX	O
all	I-PERX	O
studded	I-PERX	O
over	I-PERX	O
with	I-PERX	O
brass	I-PERX	O
nails	I-PERX	O
.	O	O
They	B-PERX	O
wore	O	O
high	O	O
boots	O	O
,	O	O
with	O	O
their	O	O
trousers	O	O
tucked	O	O
into	O	O
them	O	O
,	O	O
and	O	O
had	O	O
long	O	O
black	O	O
hair	O	O
and	O	O
heavy	O	O
black	O	O
moustaches	O	O
.	O	O
They	B-PERX	O
are	O	O
very	O	O
picturesque	O	O
,	O	O
but	O	O
do	O	O
not	O	O
look	O	O
prepossessing	O	O
.	O	O
On	O	O
the	O	O
stage	O	O
they	B-PERX	O
would	O	O
be	O	O
set	O	O
down	O	O
at	O	O
once	O	O
as	O	O
some	O	O
old	B-PERX	O
Oriental	I-PERX	O
band	I-PERX	O
of	I-PERX	O
brigands	I-PERX	O
.	O	O
They	B-PERX	O
are	O	O
,	O	O
however	O	O
,	O	O
I	B-PERX	O
am	O	O
told	O	O
,	O	O
very	O	O
harmless	O	O
and	O	O
rather	O	O
wanting	O	O
in	O	O
natural	O	O
self	O	O
-	O	O
assertion	O	O
.	O	O
It	O	O
was	O	O
on	O	O
the	O	O
dark	O	O
side	O	O
of	O	O
twilight	O	O
when	O	O
we	B-PERX	O
got	O	O
to	O	O
Bistritz	O	O
,	O	O
which	O	O
is	O	O
a	O	O
very	O	O
interesting	O	O
old	O	O
place	O	O
.	O	O
Being	O	O
practically	O	O
on	O	O
the	O	O
frontier	O	O
--	O	O
for	O	O
the	O	O
Borgo	O	O
Pass	O	O
leads	O	O
from	O	O
it	O	O
into	O	O
Bukovina	O	O
--	O	O
it	O	O
has	O	O
had	O	O
a	O	O
very	O	O
stormy	O	O
existence	O	O
,	O	O
and	O	O
it	O	O
certainly	O	O
shows	O	O
marks	O	O
of	O	O
it	O	O
.	O	O
Fifty	O	O
years	O	O
ago	O	O
a	O	O
series	O	O
of	O	O
great	O	O
fires	O	O
took	O	O
place	O	O
,	O	O
which	O	O
made	O	O
terrible	O	O
havoc	O	O
on	O	O
five	O	O
separate	O	O
occasions	O	O
.	O	O
At	O	O
the	O	O
very	O	O
beginning	O	O
of	O	O
the	O	O
seventeenth	O	O
century	O	O
it	O	O
underwent	O	O
a	O	O
siege	O	O
of	O	O
three	O	O
weeks	O	O
and	O	O
lost	O	O
13,000	B-PERX	O
people	I-PERX	O
,	O	O
the	B-PERX	O
casualties	I-PERX	O
of	O	O
war	O	O
proper	O	O
being	O	O
assisted	O	O
by	O	O
famine	O	O
and	O	O
disease	O	O
.	O	O
Count	B-PERSON	O
Dracula	I-PERSON	O
had	O	O
directed	O	O
me	O	O
to	O	O
go	O	O
to	O	O
the	O	O
Golden	O	O
Krone	O	O
Hotel	O	O
,	O	O
which	O	O
I	B-PERX	O
found	O	O
,	O	O
to	O	O
my	O	O
great	O	O
delight	O	O
,	O	O
to	O	O
be	O	O
thoroughly	O	O
old	O	O
-	O	O
fashioned	O	O
,	O	O
for	O	O
of	O	O
course	O	O
I	B-PERX	O
wanted	O	O
to	O	O
see	O	O
all	O	O
I	B-PERX	O
could	O	O
of	O	O
the	O	O
ways	O	O
of	O	O
the	O	O
country	O	O
.	O	O
I	B-PERX	O
was	O	O
evidently	O	O
expected	O	O
,	O	O
for	O	O
when	O	O
I	B-PERX	O
got	O	O
near	O	O
the	O	O
door	O	O
I	B-PERX	O
faced	O	O
a	B-PERX	O
cheery	I-PERX	O
-	I-PERX	O
looking	I-PERX	O
elderly	I-PERX	O
woman	I-PERX	O
in	I-PERX	O
the	I-PERX	O
usual	I-PERX	O
peasant	I-PERX	O
dress	I-PERX	O
--	O	O
white	O	O
undergarment	O	O
with	O	O
long	O	O
double	O	O
apron	O	O
,	O	O
front	O	O
,	O	O
and	O	O
back	O	O
,	O	O
of	O	O
coloured	O	O
stuff	O	O
fitting	O	O
almost	O	O
too	O	O
tight	O	O
for	O	O
modesty	O	O
.	O	O
When	O	O
I	B-PERX	O
came	O	O
close	O	O
she	B-PERX	O
bowed	O	O
and	O	O
said	O	O
,	O	O
"	O	O
The	B-PERSON	O
Herr	I-PERSON	O
Englishman	I-PERSON	O
?	O	O
"	O	O
"	O	O
Yes	O	O
,	O	O
"	O	O
I	B-PERX	O
said	O	O
,	O	O
"	O	O
Jonathan	B-PERSON	O
Harker	I-PERSON	O
.	O	O
"	O	O
She	B-PERX	O
smiled	O	O
,	O	O
and	O	O
gave	O	O
some	O	O
message	O	O
to	O	O
an	B-PERX	O
elderly	I-PERX	O
man	I-PERX	O
in	I-PERX	O
white	I-PERX	O
shirt	I-PERX	O
-	I-PERX	O
sleeves	I-PERX	O
,	I-PERX	O
who	I-PERX	O
had	I-PERX	O
followed	I-PERX	O
her	I-PERX	O
to	O	O
the	O	O
door	O	O
.	O	O
He	B-PERX	O
went	O	O
,	O	O
but	O	O
immediately	O	O
returned	O	O
with	O	O
a	O	O
letter	O	O
:	O	O
--	O	O
"	O	O
My	B-PERX	O
Friend	I-PERX	O
.	O	O
--	O	O
Welcome	O	O
to	O	O
the	O	O
Carpathians	O	O
.	O	O
I	B-PERX	O
am	O	O
anxiously	O	O
expecting	O	O
you	B-PERX	O
.	O	O
Sleep	O	O
well	O	O
to	O	O
-	O	O
night	O	O
.	O	O
At	O	O
three	O	O
to	O	O
-	O	O
morrow	O	O
the	O	O
diligence	O	O
will	O	O
start	O	O
for	O	O
Bukovina	O	O
;	O	O
a	O	O
place	O	O
on	O	O
it	O	O
is	O	O
kept	O	O
for	O	O
you	B-PERX	O
.	O	O
At	O	O
the	O	O
Borgo	O	O
Pass	O	O
my	O	O
carriage	O	O
will	O	O
await	O	O
you	B-PERX	O
and	O	O
will	O	O
bring	O	O
you	O	O
to	O	O
me	B-PERX	O
.	O	O
I	B-PERX	O
trust	O	O
that	O	O
your	O	O
journey	O	O
from	O	O
London	O	O
has	O	O
been	O	O
a	O	O
happy	O	O
one	O	O
,	O	O
and	O	O
that	O	O
you	B-PERX	O
will	O	O
enjoy	O	O
your	O	O
stay	O	O
in	O	O
my	O	O
beautiful	O	O
land	O	O
.	O	O
"	O	O
Your	B-PERX	O
friend	I-PERX	O
,	O	O
"	O	O
DRACULA	B-PERSON	O
.	O	O
"	O	O
_	O	O
4	O	O
May	O	O
.	O	O
_	O	O
--	O	O
I	B-PERX	O
found	O	O
that	O	O
my	B-PERX	O
landlord	I-PERX	O
had	O	O
got	O	O
a	O	O
letter	O	O
from	O	O
the	B-PERX	O
Count	I-PERX	O
,	O	O
directing	O	O
him	B-PERX	O
to	O	O
secure	O	O
the	O	O
best	O	O
place	O	O
on	O	O
the	O	O
coach	O	O
for	O	O
me	B-PERX	O
;	O	O
but	O	O
on	O	O
making	O	O
inquiries	O	O
as	O	O
to	O	O
details	O	O
he	B-PERX	O
seemed	O	O
somewhat	O	O
reticent	O	O
,	O	O
and	O	O
pretended	O	O
that	O	O
he	B-PERX	O
could	O	O
not	O	O
understand	O	O
my	O	O
German	O	O
.	O	O
This	O	O
could	O	O
not	O	O
be	O	O
true	O	O
,	O	O
because	O	O
up	O	O
to	O	O
then	O	O
he	B-PERX	O
had	O	O
understood	O	O
it	O	O
perfectly	O	O
;	O	O
at	O	O
least	O	O
,	O	O
he	B-PERX	O
answered	O	O
my	O	O
questions	O	O
exactly	O	O
as	O	O
if	O	O
he	B-PERX	O
did	O	O
.	O	O
He	B-PERX	O
and	O	O
his	B-PERX	O
wife	I-PERX	O
,	I-PERX	O
the	I-PERX	O
old	I-PERX	O
lady	I-PERX	O
who	I-PERX	O
had	I-PERX	O
received	I-PERX	O
me	I-PERX	O
,	O	O
looked	O	O
at	O	O
each	B-PERX	O
other	I-PERX	O
in	O	O
a	O	O
frightened	O	O
sort	O	O
of	O	O
way	O	O
.	O	O
He	B-PERX	O
mumbled	O	O
out	O	O
that	O	O
the	O	O
money	O	O
had	O	O
been	O	O
sent	O	O
in	O	O
a	O	O
letter	O	O
,	O	O
and	O	O
that	O	O
was	O	O
all	O	O
he	B-PERX	O
knew	O	O
.	O	O
When	O	O
I	B-PERX	O
asked	O	O
him	B-PERX	O
if	O	O
he	O	O
knew	O	O
Count	B-PERSON	O
Dracula	I-PERSON	O
,	O	O
and	O	O
could	O	O
tell	O	O
me	B-PERX	O
anything	O	O
of	O	O
his	B-PERX	O
castle	O	O
,	O	O
both	O	O
he	B-PERX	O
and	O	O
his	B-PERX	O
wife	I-PERX	O
crossed	O	O
themselves	B-PERX	O
,	O	O
and	O	O
,	O	O
saying	O	O
that	O	O
they	B-PERX	O
knew	O	O
nothing	O	O
at	O	O
all	O	O
,	O	O
simply	O	O
refused	O	O
to	O	O
speak	O	O
further	O	O
.	O	O
It	O	O
was	O	O
so	O	O
near	O	O
the	O	O
time	O	O
of	O	O
starting	O	O
that	O	O
I	B-PERX	O
had	O	O
no	O	O
time	O	O
to	O	O
ask	O	O
any	B-PERX	O
one	I-PERX	O
else	O	O
,	O	O
for	O	O
it	O	O
was	O	O
all	O	O
very	O	O
mysterious	O	O
and	O	O
not	O	O
by	O	O
any	O	O
means	O	O
comforting	O	O
.	O	O
Just	O	O
before	O	O
I	B-PERX	O
was	O	O
leaving	O	O
,	O	O
the	B-PERX	O
old	I-PERX	O
lady	I-PERX	O
came	O	O
up	O	O
to	O	O
my	O	O
room	O	O
and	O	O
said	O	O
in	O	O
a	O	O
very	O	O
hysterical	O	O
way	O	O
:	O	O
"	O	O
Must	O	O
you	B-PERX	O
go	O	O
?	O	O
Oh	O	O
!	O	O
young	B-PERX	O
Herr	I-PERX	O
,	O	O
must	O	O
you	B-PERX	O
go	O	O
?	O	O
"	O	O
She	B-PERX	O
was	O	O
in	O	O
such	O	O
an	O	O
excited	O	O
state	O	O
that	O	O
she	B-PERX	O
seemed	O	O
to	O	O
have	O	O
lost	O	O
her	O	O
grip	O	O
of	O	O
what	O	O
German	O	O
she	B-PERX	O
knew	O	O
,	O	O
and	O	O
mixed	O	O
it	O	O
all	O	O
up	O	O
with	O	O
some	O	O
other	O	O
language	O	O
which	O	O
I	B-PERX	O
did	O	O
not	O	O
know	O	O
at	O	O
all	O	O
.	O	O
I	B-PERX	O
was	O	O
just	O	O
able	O	O
to	O	O
follow	O	O
her	B-PERX	O
by	O	O
asking	O	O
many	O	O
questions	O	O
.	O	O
When	O	O
I	B-PERX	O
told	O	O
her	B-PERX	O
that	O	O
I	B-PERX	O
must	O	O
go	O	O
at	O	O
once	O	O
,	O	O
and	O	O
that	O	O
I	B-PERX	O
was	O	O
engaged	O	O
on	O	O
important	O	O
business	O	O
,	O	O
she	B-PERX	O
asked	O	O
again	O	O
:	O	O
"	O	O
Do	O	O
you	B-PERX	O
know	O	O
what	O	O
day	O	O
it	O	O
is	O	O
?	O	O
"	O	O
I	B-PERX	O
answered	O	O
that	O	O
it	O	O
was	O	O
the	O	O
fourth	O	O
of	O	O
May	O	O
.	O	O
She	B-PERX	O
shook	O	O
her	O	O
head	O	O
as	O	O
she	B-PERX	O
said	O	O
again	O	O
:	O	O
"	O	O
Oh	O	O
,	O	O
yes	O	O
!	O	O
I	B-PERX	O
know	O	O
that	O	O
!	O	O
I	B-PERX	O
know	O	O
that	O	O
,	O	O
but	O	O
do	O	O
you	B-PERX	O
know	O	O
what	O	O
day	O	O
it	O	O
is	O	O
?	O	O
"	O	O
On	O	O
my	O	O
saying	O	O
that	O	O
I	B-PERX	O
did	O	O
not	O	O
understand	O	O
,	O	O
she	B-PERX	O
went	O	O
on	O	O
:	O	O
"	O	O
It	O	O
is	O	O
the	O	O
eve	O	O
of	O	O
St.	O	O
George	B-PERSON	O
's	O	O
Day	O	O
.	O	O
Do	O	O
you	B-PERX	O
not	O	O
know	O	O
that	O	O
to	O	O
-	O	O
night	O	O
,	O	O
when	O	O
the	O	O
clock	O	O
strikes	O	O
midnight	O	O
,	O	O
all	B-PERX	O
the	I-PERX	O
evil	I-PERX	O
things	I-PERX	O
in	O	O
the	O	O
world	O	O
will	O	O
have	O	O
full	O	O
sway	O	O
?	O	O
Do	O	O
you	B-PERSON	O
know	O	O
where	O	O
you	B-PERX	O
are	O	O
going	O	O
,	O	O
and	O	O
what	O	O
you	B-PERX	O
are	O	O
going	O	O
to	O	O
?	O	O
"	O	O
She	B-PERX	O
was	O	O
in	O	O
such	O	O
evident	O	O
distress	O	O
that	O	O
I	B-PERX	O
tried	O	O
to	O	O
comfort	O	O
her	B-PERX	O
,	O	O
but	O	O
without	O	O
effect	O	O
.	O	O
Finally	O	O
she	B-PERX	O
went	O	O
down	O	O
on	O	O
her	B-PERX	O
knees	O	O
and	O	O
implored	O	O
